321;;0
322;;1
323;;1
324;;0
325;;-1
326;;1
327;;1
328;;0
329;;0
330;;1
331;;1
332;;0
333;;1
334;;0
335;;1
336;;-1
337;;1
338;;1
339;;0
340;;0
341;;0
342;;1
343;;0
344;;-1
345;;-1
346;;1
347;;1
348;;1
349;;1
350;;1
351;;0
352;;-1
353;;1
354;;0
355;;1
356;;1
357;;1
358;;-1
359;;1
360;;1
361;;1
362;;0
363;;1
364;;1
365;;1
366;;0
367;;1
368;;1
369;;1
370;;1
371;;1
372;;1
373;;-1
374;;1
375;;1
376;;-1
377;;-1
378;;1
379;;0
380;;0
381;;-1
382;;0
383;;0
384;;0
385;;1
386;;0
387;;0
388;;0
389;;1
390;;1
391;;0
392;;1
393;;1
394;;1
395;;1
396;;1
397;;1
398;;0
399;;1
400;;1
401;;1
402;;-1
403;;1
404;;1
405;;0
406;;1
407;;-1
408;;1
409;;0
410;;1
411;;-1
412;;1
413;;1
414;;-1
415;;-1
416;;-1
417;;1
418;;-1
419;;1
420;;1
421;;1
422;;0
423;;-1
424;;0
425;;1
426;;1
427;;0
428;;1
429;;0
430;;1
431;;1
432;;-1
433;;-1
434;;1
435;;1
436;;1
437;;0
438;;1
439;;1
440;;1
441;;1
442;;1
443;;1
444;;1
445;;1
446;;-1
447;;1
448;;1
449;;-1
450;;-1
451;;1
452;;-1
453;;1
454;;-1
455;;-1
456;;1
457;;1
458;;-1
459;;0
460;;0
461;;1
462;;1
463;;1
464;;1
465;;1
466;;-1
467;;1
468;;1
469;;1
470;;1
471;;1
472;;1
473;;0
474;;1
475;;0
476;;0
477;;0
478;;1
479;;1
480;;0
481;;-1
482;;1
483;;1
484;;1
485;;1
486;;1
487;;1
488;;1
489;;0
490;;-1
491;;1
492;;1
493;;-1
494;;0
495;;0
496;;1
497;;1
498;;1
499;;1
500;;0
501;;1
502;;0
503;;-1
504;;-1
505;;-1
506;;0
507;;1
508;;1
509;;0
510;;1
511;;1
512;;1
513;;0
514;;0
515;;-1
516;;-1
517;;0
518;;0
519;;-1
520;;0
521;;0
522;;1
523;;0
524;;-1
525;;0
526;;-1
527;;1
528;;0
529;;1
530;;-1
531;;0
532;;1
533;;-1
534;;0
535;;1
536;;0
537;;0
538;;0
539;;0
540;;1
541;;0
542;;0
543;;-1
544;;0
545;;0
546;;1
547;;1
548;;0
549;;0
550;;0
551;;1
552;;0
553;;1
554;;0
555;;1
556;;1
557;;1
558;;0
559;;1
560;;-1
561;;1
562;;1
563;;0
564;;1
565;;1
566;;-1
567;;0
568;;1
569;;-1
570;;1
571;;1
572;;1
573;;0
574;;0
575;;-1
576;;-1
577;;0
578;;-1
579;;-1
580;;-1
581;;1
582;;-1
583;;1
584;;1
585;;-1
586;;-1
587;;0
588;;-1
589;;-1
590;;1
591;;0
592;;0
593;;0
594;;0
595;;-1
596;;0
597;;0
598;;-1
599;;-1
600;;0
601;;0
602;;-1
603;;0
604;;1
605;;1
606;;-1
607;;1
608;;-1
609;;-1
610;;1
611;;-1
612;;1
613;;1
614;;0
615;;0
616;;1
617;;0
618;;-1
619;;-1
620;;0
621;;0
622;;0
623;;1
624;;1
625;;0
626;;0
627;;0
628;;0
629;;0
630;;-1
631;;0
632;;-1
633;;1
634;;0
635;;1
636;;1
637;;1
638;;-1
639;;-1
640;;0
641;;0
642;;0
643;;1
644;;-1
645;;1
646;;-1
647;;1
648;;1
649;;0
650;;1
651;;-1
652;;-1
653;;0
654;;-1
655;;0
656;;0
657;;0
658;;1
659;;0
660;;-1
661;;0
662;;-1
663;;0
664;;-1
665;;0
666;;1
667;;0
668;;-1
669;;0
670;;0
671;;0
672;;0
673;;0
674;;-1
675;;1
676;;0
677;;0
678;;1
679;;-1
680;;1
681;;-1
682;;1
683;;1
684;;1
685;;0
686;;-1
687;;-1
688;;0
689;;1
690;;1
691;;1
692;;0
693;;-1
694;;0
695;;0
696;;1
697;;-1
698;;1
699;;0
700;;1
701;;0
702;;0
703;;1
704;;-1
705;;-1
706;;-1
707;;1
708;;1
709;;-1
710;;0
711;;1
712;;-1
713;;-1
714;;0
715;;-1
716;;0
717;;0
718;;0
719;;0
720;;1
721;;0
722;;-1
723;;0
724;;-1
725;;-1
726;;-1
727;;0
728;;1
729;;0
730;;-1
731;;0
732;;-1
733;;-1
734;;-1
735;;-1
736;;0
737;;1
738;;-1
739;;-1
740;;-1
741;;0
742;;0
743;;-1
744;;1
745;;1
746;;0
747;;0
748;;-1
749;;-1
750;;0
751;;-1
752;;1
753;;0
754;;0
755;;-1
756;;0
757;;0
758;;0
759;;1
760;;0
761;;0
762;;-1
763;;1
764;;-1
765;;0
766;;-1
767;;0
768;;1
769;;1
770;;0
771;;0
772;;0
773;;-1
774;;0
775;;1
776;;0
777;;-1
778;;1
779;;1
780;;0
781;;1
782;;0
783;;-1
784;;-1
785;;0
786;;-1
787;;1
788;;0
789;;-1
790;;0
791;;0
792;;0
793;;0
794;;0
795;;0
796;;1
797;;0
798;;0
799;;-1
800;;1
801;;0
802;;0
803;;1
804;;0
805;;-1
806;;0
807;;0
808;;0
809;;0
810;;0
811;;1
812;;1
813;;1
814;;0
815;;0
816;;0
817;;1
818;;0
819;;1
820;;-1
821;;1
822;;0
823;;-1
824;;0
825;;1
826;;0
827;;1
828;;0
829;;0
830;;0
831;;0
832;;1
833;;-1
834;;0
835;;-1
836;;1
837;;1
838;;0
839;;0
840;;-1
841;;1
842;;0
843;;1
844;;0
845;;0
846;;0
847;;1
848;;0
849;;0
850;;1
851;;0
852;;1
853;;-1
854;;1
855;;0
856;;1
857;;0
858;;1
859;;0
860;;0
861;;0
862;;-1
863;;-1
864;;1
865;;1
866;;-1
867;;0
868;;1
869;;1
870;;0
871;;-1
872;;-1
873;;-1
874;;-1
875;;-1
876;;-1
877;;-1
878;;0
879;;0
880;;1
881;;-1
882;;-1
883;;1
884;;-1
885;;1
886;;0
887;;0
888;;-1
889;;1
890;;-1
891;;1
892;;1
893;;-1
894;;-1
895;;1
896;;0
897;;-1
898;;-1
899;;1
900;;0
901;;1
902;;0
903;;0
904;;1
905;;0
906;;1
907;;-1
908;;0
909;;-1
910;;1
911;;0
912;;1
913;;1
914;;1
915;;-1
916;;0
917;;1
918;;-1
919;;1
920;;-1
921;;1
922;;-1
923;;-1
924;;0
925;;1
926;;-1
927;;0
928;;1
929;;1
930;;1
931;;-1
932;;0
933;;-1
934;;-1
935;;-1
936;;-1
937;;-1
938;;0
939;;0
940;;1
941;;1
942;;0
943;;0
944;;0
945;;0
946;;1
947;;1
948;;1
949;;-1
950;;0
951;;0
952;;-1
953;;0
954;;-1
955;;0
956;;1
957;;-1
958;;-1
959;;0
960;;-1
961;;0
962;;1
963;;0
964;;0
965;;0
966;;-1
967;;0
968;;1
969;;0
970;;1
971;;0
972;;-1
973;;0
974;;-1
975;;0
976;;1
977;;0
978;;0
979;;0
980;;-1
981;;-1
982;;-1
983;;1
984;;0
985;;0
986;;0
987;;1
988;;0
989;;1
990;;-1
991;;0
992;;-1
993;;1
994;;0
995;;-1
996;;0
997;;1
998;;0
999;;1
1000;;0
1001;;0
1002;;-1
1003;;0
1004;;0
1005;;0
1006;;0
1007;;1
1008;;1
1009;;1
1010;;0
1011;;0
1012;;0
1013;;0
1014;;0
1015;;0
1016;;1
1017;;0
1018;;0
1019;;0
1020;;0
1021;;0
1022;;0
1023;;0
1024;;0
1025;;0
1026;;1
1027;;0
1028;;0
1029;;0
1030;;1
1031;;-1
1032;;1
1033;;0
1034;;1
1035;;0
1036;;0
1037;;-1
1038;;-1
1039;;1
1040;;0
1041;;0
1042;;0
1043;;-1
1044;;-1
1045;;0
1046;;0
1047;;0
1048;;-1
1049;;-1
1050;;1
1051;;-1
1052;;0
1053;;0
1054;;1
1055;;0
1056;;0
1057;;1
1058;;0
1059;;-1
1060;;1
1061;;-1
1062;;0
1063;;-1
1064;;0
1065;;-1
1066;;-1
1067;;0
1068;;-1
1069;;-1
1070;;1
1071;;0
1072;;-1
1073;;0
1074;;-1
1075;;-1
1076;;0
1077;;0
1078;;1
1079;;0
1080;;-1
1081;;-1
1082;;1
1083;;0
1084;;0
1085;;0
1086;;1
1087;;-1
1088;;-1
1089;;-1
1090;;0
1091;;0
1092;;0
1093;;1
1094;;1
1095;;-1
1096;;-1
1097;;1
1098;;1
1099;;0
1100;;0
1101;;1
1102;;0
1103;;-1
1104;;-1
1105;;1
1106;;0
1107;;1
1108;;0
1109;;-1
1110;;0
1111;;0
1112;;0
1113;;0
1114;;0
1115;;1
1116;;0
1117;;0
1118;;0
1119;;0
1120;;0
1121;;-1
1122;;-1
1123;;-1
1124;;-1
1125;;0
1126;;-1
1127;;-1
1128;;-1
1129;;1
1130;;1
1131;;1
1132;;0
1133;;0
1134;;0
1135;;0
1136;;1
1137;;0
1138;;-1
1139;;1
1140;;-1
1141;;0
1142;;1
1143;;0
1144;;1
1145;;1
1146;;0
1147;;0
1148;;0
1149;;0
1150;;0
1151;;-1
1152;;-1
1153;;-1
1154;;1
1155;;0
1156;;1
1157;;1
1158;;0
1159;;1
1160;;0
1161;;0
1162;;0
1163;;-1
1164;;1
1165;;1
1166;;0
1167;;-1
1168;;1
1169;;-1
1170;;-1
1171;;0
1172;;0
1173;;-1
1174;;0
1175;;0
1176;;0
1177;;0
1178;;0
1179;;0
1180;;0
1181;;-1
1182;;-1
1183;;0
1184;;1
1185;;1
1186;;0
1187;;1
1188;;-1
1189;;-1
1190;;0
1191;;-1
1192;;0
1193;;-1
1194;;0
1195;;0
1196;;-1
1197;;-1
1198;;1
1199;;0
1200;;-1
1201;;0
1202;;0
1203;;-1
1204;;0
1205;;-1
1206;;0
1207;;-1
1208;;0
1209;;0
1210;;0
1211;;0
1212;;0
1213;;-1
1214;;-1
1215;;0
1216;;0
1217;;1
1218;;-1
1219;;0
1220;;-1
1221;;-1
1222;;-1
1223;;0
1224;;1
1225;;1
1226;;1
1227;;0
1228;;0
1229;;0
1230;;-1
1231;;1
1232;;-1
1233;;-1
1234;;0
1235;;-1
1236;;0
1237;;0
1238;;0
1239;;0
1240;;1
1241;;0
1242;;0
1243;;1
1244;;0
1245;;-1
1246;;0
1247;;-1
1248;;0
1249;;0
1250;;0
1251;;-1
1252;;1
1253;;0
1254;;0
1255;;0
1256;;0
1257;;0
1258;;-1
1259;;0
1260;;-1
1261;;0
1262;;1
1263;;1
1264;;-1
1265;;0
1266;;-1
1267;;-1
1268;;0
1269;;-1
1270;;-1
1271;;0
1272;;-1
1273;;-1
1274;;0
1275;;-1
1276;;-1
1277;;-1
1278;;0
1279;;-1
1280;;-1
1281;;-1
1282;;0
1283;;0
1284;;0
1285;;-1
1286;;0
1287;;-1
1288;;-1
1289;;1
1290;;0
1291;;-1
1292;;1
1293;;-1
1294;;0
1295;;-1
1296;;-1
1297;;1
1298;;-1
1299;;0
1300;;1
1301;;-1
1302;;-1
1303;;1
1304;;0
1305;;-1
1306;;0
1307;;1
1308;;-1
1309;;1
1310;;0
1311;;-1
1312;;1
1313;;1
1314;;-1
1315;;1
1316;;0
1317;;0
1318;;-1
1319;;1
1320;;-1
1321;;1
1322;;-1
1323;;-1
1324;;0
1325;;0
1326;;1
1327;;-1
1328;;1
1329;;-1
1330;;-1
1331;;-1
1332;;-1
1333;;-1
1334;;0
1335;;1
1336;;-1
1337;;1
1338;;0
1339;;-1
1340;;1
1341;;0
1342;;-1
1343;;-1
1344;;1
1345;;-1
1346;;-1
1347;;1
1348;;-1
1349;;1
1350;;-1
1351;;-1
1352;;0
1353;;-1
1354;;1
1355;;1
1356;;-1
1357;;-1
1358;;1
1359;;-1
1360;;-1
1361;;-1
1362;;1
1363;;0
1364;;-1
1365;;-1
1366;;0
1367;;-1
1368;;1
1369;;-1
1370;;0
1371;;-1
1372;;1
1373;;-1
1374;;-1
1375;;0
1376;;-1
1377;;0
1378;;-1
1379;;0
1380;;-1
1381;;-1
1382;;-1
1383;;0
1384;;0
1385;;0
1386;;0
1387;;-1
1388;;-1
1389;;-1
1390;;-1
1391;;1
1392;;-1
1393;;-1
1394;;-1
1395;;1
1396;;1
1397;;0
1398;;0
1399;;1
1400;;1
1401;;0
1402;;0
1403;;-1
1404;;0
1405;;-1
1406;;-1
1407;;-1
1408;;-1
1409;;-1
1410;;0
1411;;-1
1412;;1
1413;;-1
1414;;1
1415;;-1
1416;;-1
1417;;-1
1418;;-1
1419;;-1
1420;;-1
1421;;-1
1422;;-1
1423;;0
1424;;1
1425;;-1
1426;;1
1427;;-1
1428;;0
1429;;1
1430;;-1
1431;;-1
1432;;-1
1433;;0
1434;;-1
1435;;1
1436;;0
1437;;0
1438;;0
1439;;-1
1440;;1
1441;;1
1442;;1
1443;;1
1444;;1
1445;;1
1446;;-1
1447;;0
1448;;0
1449;;0
1450;;-1
1451;;-1
1452;;-1
1453;;1
1454;;0
1455;;0
1456;;-1
1457;;1
1458;;-1
1459;;-1
1460;;0
1461;;-1
1462;;1
1463;;0
1464;;-1
1465;;0
1466;;1
1467;;-1
1468;;0
1469;;-1
1470;;-1
1471;;0
1472;;0
1473;;-1
1474;;0
1475;;-1
1476;;-1
1477;;-1
1478;;-1
1479;;-1
1480;;0
1481;;-1
1482;;-1
1483;;-1
1484;;-1
1485;;-1
1486;;0
1487;;-1
1488;;-1
1489;;-1
1490;;-1
1491;;1
1492;;-1
1493;;0
1494;;0
1495;;0
1496;;-1
1497;;1
1498;;1
1499;;1
1500;;-1
1501;;-1
1502;;0
1503;;-1
1504;;-1
1505;;1
1506;;0
1507;;-1
1508;;-1
1509;;-1
1510;;-1
1511;;-1
1512;;0
1513;;0
1514;;1
1515;;1
1516;;-1
1517;;-1
1518;;-1
1519;;1
1520;;-1
1521;;-1
1522;;-1
1523;;-1
1524;;-1
1525;;0
1526;;0
1527;;0
1528;;-1
1529;;0
1530;;0
1531;;0
1532;;1
1533;;0
1534;;1
1535;;-1
1536;;1
1537;;1
1538;;1
1539;;0
1540;;0
1541;;-1
1542;;0
1543;;1
1544;;-1
1545;;-1
1546;;1
1547;;1
1548;;0
1549;;1
1550;;-1
1551;;1
1552;;-1
1553;;1
1554;;1
1555;;-1
1556;;0
1557;;-1
1558;;1
1559;;-1
1560;;-1
1561;;-1
1562;;0
1563;;-1
1564;;1
1565;;0
1566;;-1
1567;;0
1568;;0
1569;;-1
1570;;1
1571;;-1
1572;;-1
1573;;0
1574;;0
1575;;0
1576;;0
1577;;1
1578;;-1
1579;;0
1580;;-1
1581;;-1
1582;;1
1583;;-1
1584;;-1
1585;;-1
1586;;-1
1587;;-1
1588;;0
1589;;1
1590;;0
1591;;1
1592;;-1
1593;;-1
1594;;-1
1595;;-1
1596;;1
1597;;-1
1598;;0
1599;;-1
1600;;-1
1601;;0
1602;;-1
1603;;-1
1604;;0
1605;;0
1606;;0
1607;;-1
1608;;-1
1609;;-1
1610;;-1
1611;;1
1612;;0
1613;;-1
1614;;-1
1615;;-1
1616;;-1
1617;;-1
1618;;0
1619;;-1
1620;;1
1621;;-1
1622;;1
1623;;-1
1624;;1
1625;;-1
1626;;-1
1627;;-1
1628;;-1
1629;;1
1630;;-1
1631;;1
1632;;1
1633;;0
1634;;-1
1635;;-1
1636;;-1
1637;;0
1638;;0
1639;;-1
1640;;-1
1641;;0
1642;;-1
1643;;1
1644;;-1
1645;;-1
1646;;-1
1647;;0
1648;;-1
1649;;-1
1650;;0
1651;;0
1652;;1
1653;;-1
1654;;0
1655;;-1
1656;;0
1657;;-1
1658;;-1
1659;;-1
1660;;-1
1661;;0
1662;;1
1663;;0
1664;;1
1665;;0
1666;;-1
1667;;-1
1668;;-1
1669;;-1
1670;;-1
1671;;0
1672;;0
1673;;0
1674;;-1
1675;;-1
1676;;-1
1677;;-1
1678;;-1
1679;;0
1680;;1
1681;;0
1682;;0
1683;;-1
1684;;0
1685;;-1
1686;;0
1687;;-1
1688;;1
1689;;1
1690;;-1
1691;;0
1692;;0
1693;;-1
1694;;-1
1695;;-1
1696;;-1
1697;;-1
1698;;-1
1699;;0
1700;;1
1701;;0
1702;;1
1703;;-1
1704;;-1
1705;;-1
1706;;0
1707;;0
1708;;-1
1709;;1
1710;;-1
1711;;0
1712;;-1
1713;;-1
1714;;-1
1715;;1
1716;;1
1717;;-1
1718;;-1
1719;;1
1720;;-1
1721;;0
1722;;-1
1723;;0
1724;;1
1725;;1
1726;;-1
1727;;-1
1728;;1
1729;;1
1730;;1
1731;;1
1732;;-1
1733;;0
1734;;-1
1735;;1
1736;;-1
1737;;0
1738;;1
1739;;1
1740;;-1
1741;;0
1742;;-1
1743;;-1
1744;;1
1745;;0
1746;;0
1747;;-1
1748;;1
1749;;-1
1750;;0
1751;;1
1752;;-1
1753;;-1
1754;;0
1755;;0
1756;;0
1757;;0
1758;;-1
1759;;0
1760;;-1
1761;;1
1762;;-1
1763;;1
1764;;-1
1765;;-1
1766;;-1
1767;;0
1768;;-1
1769;;1
1770;;-1
1771;;0
1772;;-1
1773;;-1
1774;;-1
1775;;-1
1776;;-1
1777;;-1
1778;;1
1779;;-1
1780;;0
1781;;1
1782;;-1
1783;;-1
1784;;1
1785;;0
1786;;-1
1787;;-1
1788;;-1
1789;;1
1790;;1
1791;;-1
1792;;1
1793;;0
1794;;-1
1795;;1
1796;;-1
1797;;-1
1798;;0
1799;;-1
1800;;0
1801;;-1
1802;;0
1803;;-1
1804;;0
1805;;-1
1806;;1
1807;;0
1808;;-1
1809;;-1
1810;;0
1811;;0
1812;;-1
1813;;-1
1814;;1
1815;;-1
1816;;0
1817;;-1
1818;;0
1819;;1
1820;;-1
1821;;0
1822;;-1
1823;;0
1824;;-1
1825;;-1
1826;;-1
1827;;1
1828;;1
1829;;-1
1830;;1
1831;;-1
1832;;-1
1833;;0
1834;;-1
1835;;-1
1836;;-1
1837;;-1
1838;;0
1839;;-1
1840;;1
1841;;-1
1842;;-1
1843;;0
1844;;-1
1845;;0
1846;;0
1847;;1
1848;;-1
1849;;1
1850;;0
1851;;-1
1852;;-1
1853;;-1
1854;;-1
1855;;0
1856;;-1
1857;;1
1858;;-1
1859;;-1
1860;;0
1861;;0
1862;;0
1863;;-1
1864;;1
1865;;1
1866;;0
1867;;1
1868;;-1
1869;;1
1870;;0
1871;;-1
1872;;-1
1873;;-1
1874;;-1
1875;;1
1876;;-1
1877;;-1
1878;;0
1879;;1
1880;;-1
1881;;0
1882;;1
1883;;0
1884;;0
1885;;-1
1886;;1
1887;;0
1888;;-1
1889;;-1
1890;;-1
1891;;-1
1892;;-1
1893;;1
1894;;0
1895;;0
1896;;-1
1897;;-1
1898;;1
1899;;0
1900;;-1
1901;;-1
1902;;-1
1903;;-1
1904;;-1
1905;;-1
1906;;-1
1907;;1
1908;;-1
1909;;1
1910;;1
1911;;-1
1912;;0
1913;;1
1914;;-1
1915;;1
1916;;1
1917;;0
1918;;-1
1919;;1
1920;;0
1921;;-1
1922;;-1
1923;;-1
1924;;1
1925;;-1
1926;;-1
1927;;0
1928;;-1
1929;;-1
1930;;0
1931;;-1
1932;;-1
1933;;0
1934;;-1
1935;;0
1936;;-1
1937;;0
1938;;1
1939;;0
1940;;0
1941;;-1
1942;;-1
1943;;-1
1944;;0
1945;;-1
1946;;-1
1947;;-1
1948;;-1
1949;;1
1950;;0
1951;;-1
