36,"['morgan', 'cnn', 'star', 'say', 'romney', 'might', 'save', 'america']"
37,"['bainport', 'romney', 'save', 'job']"
38,"['vote', 'romney', 'not', 'socialist', 'pig']"
39,"['read', 'romney', 'incredible', 'plan', 'cut', 'tax', 'trillion']"
40,"['romney', 'tax', 'plan', 'brilliant']"
41,"['romney', 'tax', 'plan', 'add', 'hike', 'middle', 'class', 'math']"
42,"['freeport', 'city', 'council', 'vote', 'unanimously', 'call', 'romney', 'save', 'sensata', 'job', 'via']"
43,"['yes', 'romney', 'better', 'win']"
44,['romney']
45,"['lmfao', 'amaze', 'romney']"
46,"['make', 'sense', 'romney']"
47,"['romney', 'eeh']"
48,"['romney', 'finally', 'release', 'tax', 'plan', 'even', 'better', 'expect', 'honest', 'politician', 'date']"
49,"['excite', 'watch', 'presidential', 'debate', 'tonight', 'romney']"
50,"['swing', 'state', 'poll', 'women', 'push', 'romney', 'lead', 'via']"
51,"['ohio', 'mom', 'vote', 'romney', 'via']"
52,"['via', 'gallup', 'romney', 'expand', 'lead', 'among', 'likely', 'voters', 'four']"
53,"['best', 'luck', 'tonight', 'proud', 'look', 'forward', 'president', 'romney']"
54,"['american', 'voice', 'ross', 'perot', 'endorse', 'romney']"
55,"['swing', 'state', 'poll', 'women', 'push', 'romney', 'lead', 'aw', 'debate', 'tcot']"
56,"['rob', 'portman', 'romney', 'probably', 'could', 'win', 'election', 'without', 'ohio', 'kkoh']"
57,"['romney', 'president']"
58,"['pres', 'not', 'bring', 'troop', 'home', 'fr', 'afghanistan', 'vote', 'fr', 'romney', 'pres', 'bring', 'troop', 'home', 'vote', 'fr', 'obama']"
59,"['romney', 'recovery', 'start', 'november', 'let', 'elect', 'romney', 'give', 'businesses', 'confidence', 'certis', 'noty', 'need', 'start', 'hire']"
60,"['think', 'abt', 'bho', 'romney', 'know', 'make', 'money', 'preez', 'know', 'squander', 'money']"
61,"['republican', 'votin', 'romney']"
62,"['gallup', 'likely', 'voters', 'poll', 'romney', 'win', 'could', 'game', 'changer', 'election']"
63,"['romney', 'surge', 'among', 'rural', 'voters', 'swing', 'state', 'seattle', 'politics']"
64,"['finally', 'romney', 'tax', 'plan', 'big', 'romney']"
65,"['poll', 'romney', 'lead', 'rural', 'swing', 'counties']"
66,"['victory', 'rally', 'romney', 'country', 'music', 'star', 'lee', 'greenwood', 'chesapeake', 'virginia', 'wednesday']"
67,"['good', 'luck', 'god', 'bless', 'romney']"
68,"['much', 'better', 'current', 'administration']"
69,"['romney', 'keep', 'win', 'tonight', 'truth', 'prayers', 'offer', 'behalf']"
70,"['afraid', 'freedom', 'amp', 'pull', 'vote', 'not', 'waste', 'vote', 'obama', 'must', 'go']"
71,"['ceo', 'millionaires', 'billionaires', 'donate', 'romney', 'opine', 'election']"
72,"['sure', 'usa', 'not', 'take', 'obama', 'food', 'stamp']"
73,"['letter', 'ex', 'mrs', 'pocho', 'employees', 'must', 'vote', 'romney', 'via']"
74,"['obama', 'divide', 'country', 'sad', 'see', 'make', 'determine', 'ever', 'vote', 'romney']"
75,"['boehlert', 'claim', 'media', 'tank', 'romney', 'equivalent', 'henry', 'winkler', 'pair', 'ski', 'shark', 'tank']"
76,"['vote', 'romney', 'ryan', 'flat', 'tire', 'women', 'right']"
77,"['tysm', 'follow', 'follow', 'back', 'go', 'tonite']"
78,"['incredible', 'piece', 'romney', 'hand', 'campaign', 'style', 'must', 'read']"
79,"['romney', 'win', 'tonight', 'truth', 'side', 'divine', 'providence', 'not', 'help', 'win']"
80,"['like', 'romney', 'campaign', 'say', 'government', 'need', 'stay', 'businesses', 'way']"
81,"['women', 'go', 'huge', 'romney', 'luv', 'alpha', 'males', 'latest', 'pc', 'atwashtimes']"
82,"['gibbs', 'wish', 'one', 'hand', 'sh', 'wish', 'not', 'make', 'facts', 'still', 'romney', 'side']"
83,"['time', 'short', 'women', 'abandon', 'obama', 'go', 'romney', 'ryan', 'victory', 'could', 'result', 'criminalize', 'abortion', 'much', 'america']"
84,"['romney', 'accuse', 'critics', 'tax', 'plan', 'use', 'calculators', 'number', 'pull', 'directly', 'magical', 'ass']"
85,"['small', 'strong', 'romney', 'bain', 'china', 'outsource', 'french', 'workers']"
86,"['romney', 'financial', 'plan', 'omg', 'best', 'thing']"
87,"['way', 'around', 'likely', 'find', 'job', 'romney', 'get', 'elect']"
88,"['women', 'move', 'romney']"
89,"['pray', 'country', 'god', 'provide', 'strength', 'message', 'give', 'talents', 'deliver', 'go']"
90,"['plus', 'matter', 'happen', 'media', 'cry', 'zomg', 'romney', 'not', 'tell', 'lie', 'look', 'mittmentum', 'build']"
91,"['agree', 'romney', 'need', 'elaborate', 'little']"
92,"['women', 'push', 'romney', 'lead', 'say', 'like', 'wtf', 'women', 'get', 'together']"
93,"['believe', 'slight', 'lead', 'rcp', 'national', 'average', 'mean', 'actually', 'significan', 'notly', 'ahead', 'bc', 'average', 'poll', 'still', 'bias', 'toward', 'dems']"
94,"['work', 'away', 'morning', 'excite', 'debate', 'romney', 'seal', 'deal', 'call', 'amp', 'tell']"
95,"['yes', 'yes', 'yes', 'amp', 'yes', 'bad', 'not', 'see', 'blind', 'think', 'romney', 'victory', 'fix']"
96,"['former', 'president', 'george', 'bush', 'affirm', 'support', 'romney']"
97,"['well', 'go', 'romney', 'not', 'much', 'surge']"
98,"['hopefully', 'win', 'america', 'do', 'obama', 'win', 'wish', 'america', 'would', 'grow', 'brain', 'realize', 'although', 'romney']"
99,['romney']
100,"['zionist', 'college', 'students', 'favor', 'romney', 'zionist', 'students', 'foreign', 'policy', 'particularly']"
101,"['obama', 'say', 'increasingly', 'naiive', 'think', 'fool', 'people', 'time', 'romney']"
102,"['bullshit', 'last', 'debate', 'might', 'well', 'spoon', 'fee', 'romney', 'election']"
103,"['romney', 'campaign', 'wow', 'mighty', 'quiet']"
104,"['get', 'better', 'feel', 'romney', 'day', 'actually', 'think', 'may', 'win']"
105,"['let', 'get', 'ready', 'rumble', 'team', 'romney', 'ready', 'go']"
106,['romney']
107,"['hang', 'another', 'one', 'romney', 'romney', 'ryan']"
108,"['governor', 'romney', 'show', 'first', 'debate', 'not', 'fluke', 'damn', 'sonya', 'rommey']"
109,"['accord', 'paul', 'ryan', 'email', 'receive', 'romney', 'crush', 'tonight', 'cool', 'story', 'bro']"
110,"['vegas', 'focus', 'group', 'say', 'romney']"
111,"['regardless', 'pundits', 'say', 'romney']"
112,"['stephen', 'schwarzman', 'chairman', 'world', 'largest', 'private', 'equity', 'firm', 'endorse', 'romney', 'nov']"
113,"['focus', 'group', 'real', 'hoot', 'romney']"
114,"['would', 'say', 'settle', 'presidential', 'race', 'basketball', 'game', 'know', 'would', 'win', 'romney', 'amaze']"
115,"['ihave', 'decide', 'vote', 'romney', 'good', 'night']"
116,"['romney', 'clear', 'winner', 'point']"
117,"['gallup', 'romney', 'jump', 'point', 'lead', 'ahead', 'debate']"
118,"['go', 'line', 'romney', 'win']"
119,"['say', 'romney', 'care', 'truly', 'see', 'debate', 'honest', 'hardworking', 'godly', 'care']"
120,"['say', 'romney', 'way']"
121,"['romney', 'president', 'via']"
122,"['barely', 'get', 'watch', 'debate', 'romney', 'view', 'immigration', 'policy', 'rather', 'impressive']"
123,"['oven', 'bwa', 'ovenmitt', 'romney', 'get', 'little', 'close', 'president']"
124,"['formula', 'right', 'pick', 'winner', 'since', 'develop', 'say', 'likelihood', 'romney', 'next', 'president', 'debate']"
125,"['believe', 'governor', 'romney', 'good', 'believe', 'say', 'behind', 'close', 'doors', 'americans', 'victims', 'president', 'obama']"
126,"['trust', 'candy', 'crowley', 'revelation', 'debate', 'romney', 'right', 'main', 'libya', 'not', 'matter', 'tomorrow']"
127,"['romney', 'ftw', 'romney', 'forpresident']"
128,"['fox', 'news', 'say', 'romney', 'relationship']"
129,"['hope', 'romney', 'win']"
130,"['band', 'make', 'dance', 'stamp', 'make', 'twerk', 'romney', 'become', 'president', 'hoe', 'work']"
131,"['potus', 'strongly', 'show', 'lower', 'debt', 'not', 'raise', 'handle', 'debit', 'issue', 'romney', 'column', 'fast', 'passionate', 'heavy', 'math']"
132,"['amen', 'dear', 'lord', 'gv', 'future', 'prsdnt', 'romney', 'insightshow', 'grace', 'knowledge', 'right', 'wrong', 'courage', 'fight', 'us']"
133,"['five', 'reason', 'president', 'romney', 'via']"
134,"['band', 'make', 'dance', 'stamp', 'make', 'twerk', 'romney', 'become', 'president', 'girls', 'work']"
135,"['whatevs', 'romney', 'win', 'thing', 'gonna', 'day', 'morning', 'obama', 'pod', 'people']"
136,"['david', 'stockman', 'romney', 'master', 'financial', 'speculator', 'via', 'operative', 'word', 'rig']"
137,"['stephen', 'colbert', 'say', 'romney', 'good', 'shoot', 'win']"
138,"['band', 'make', 'dance', 'food', 'stamp', 'make', 'twerk', 'romney', 'become', 'president', 'hoe', 'work']"
139,"['know', 'teen', 'romney', 'win', 'please', 'mrooted']"
140,"['romney', 'potus']"
141,"['plz', 'flw', 'lindsay', 'lohan', 'endorse', 'romney', 'actually', 'really', 'big']"
142,"['love', 'duvall', 'texan', 'robert', 'duvall', 'oscar', 'winner', 'duvall', 'host', 'romney', 'fundraiser']"
143,"['romney', 'agenda', 'thats', 'tweet']"
144,"['middleclass', 'woman', 'vote', 'romney', 'health', 'insurance', 'triple', 'last', 'two', 'years', 'not', 'help', 'deserve', 'better']"
145,"['media', 'seem', 'go', 'draw', 'perhaps', 'style', 'not', 'think', 'objective', 'viewer', 'say', 'romney', 'not', 'win', 'economic', 'substance']"
146,"['capital', 'gain', 'tax', 'middle', 'class', 'investors', 'yeah', 'romney', 'vote']"
147,"['vote', 'romney', 'job']"
148,"['right', 'right', 'sense', 'politically', 'aware', 'sure', 'know', 'cnn', 'immediately', 'declare', 'romney', 'victor', 'last', 'debate']"
149,"['course', 'election', 'already', 'lean', 'toward', 'gov', 'romney', 'help']"
150,"['romney', 'way']"
151,"['vote', 'economy', 'healthcare', 'deficit', 'tax', 'categories', 'romney', 'tonight']"
152,"['cnn', 'poll', 'show', 'romney', 'economy', 'tax', 'health', 'big', 'not', 'slow', 'momentum']"
153,"['point', 'tonight', 'respect', 'think', 'romney', 'way', 'go']"
154,"['go', 'romney']"
155,"['ok', 'ok', 'ihave', 'make', 'mind', 'vote', 'romney']"
156,"['cnn', 'poll', 'respondents', 'think', 'romney', 'would', 'better', 'tax', 'deficit', 'especially', 'economy']"
157,"['romney', 'businessman', 'build', 'businesses', 'create', 'job', 'improve', 'school', 'state', 'governor']"
158,"['candy', 'crowley', 'admit', 'wrong', 'romney', 'right']"
159,"['call', 'right', 'romney', 'win', 'election', 'economy', 'get', 'better', 'default']"
160,"['uhhh', 'even', 'watch', 'romney', 'debate', 'without', 'doubt']"
161,"['mediator', 'come', 'rechecking', 'facts', 'admit', 'romney', 'correct', 'libya', 'issue']"
162,"['wow', 'love', 'jesus', 'romney', 'love', 'jesus', 'love', 'jesus', 'must', 'know', 'fine', 'detail', 'delicate', 'economic', 'state']"
163,"['romney', 'actually', 'right', 'libya']"
164,"['romney', 'bear', 'rich', 'not', 'vote', 'nigga', 'never', 'eat', 'ramen', 'noodles']"
165,"['romney', 'vote']"
166,"['love', 'romney', 'tell', 'obama', 'wait', 'turn']"
167,"['think', 'romney', 'one', 'know', 'must', 'one', 'best', 'hair', 'oh', 'best', 'economic', 'policies', 'almost', 'forget', 'silly', 'much', 'scotch']"
168,"['gov', 'romney', 'much', 'better', 'able', 'handl', 'business', 'aspects', 'us', 'government', 'include', 'unemployment', 'low', 'wag', 'debate']"
169,"['admit', 'romney', 'fully', 'deck', 'staff', 'women', 'cabinet', 'show', 'care', 'womens', 'work', 'right', 'extent']"
170,"['cbs', 'poll', 'romney', 'win', 'economy']"
171,"['hope', 'debate', 'help', 'undecided', 'realize', 'change', 'need', 'romney']"
172,"['romney', 'ladies', 'let', 'leave', 'work', 'early', 'go', 'make', 'dinner']"
173,"['romney', 'not', 'take', 'away', 'right', 'stahp']"
174,"['romney', 'kinda', 'sexy', 'voice']"
175,"['not', 'people', 'hate', 'not', 'definitely', 'root', 'romney', 'election']"
176,"['vote', 'romney', 'president', 'pray', 'rapture', 'hope', 'one', 'come', 'year']"
177,"['us', 'fact', 'romney', 'candidate', 'turn', 'economy', 'around']"
178,"['romney', 'really', 'economy', 'voters', 'vote']"
179,"['least', 'romney', 'lol']"
180,"['romney', 'well', 'clear', 'direct']"
181,"['vote', 'romney', 'businessman', 'yes', 'business', 'equal', 'country', 'lolz', 'voters']"
182,"['atrocious', 'job', 'count', 'last', 'years', 'romney', 'plan', 'clear', 'win']"
183,"['yes', 'mostly', 'lean', 'toward', 'romney', 'point', 'plan']"
184,"['ross', 'perot', 'endorse', 'romney', 'president']"
185,"['pray', 'romney', 'tonight', 'presidential', 'debate', 'may', 'lord', 'remove', 'scale', 'eye', 'american', 'people']"
186,"['response', 'great', 'speak', 'truth', 'romney', 'need', 'speak', 'truth', 'truth', 'shall', 'set', 'us', 'free']"
187,"['romney', 'hit', 'lead', 'ppp', 'daily', 'kos', 'national', 'poll', 'widen', 'last', 'week', 'approvingly', 'link']"
188,"['poll', 'show', 'romney', 'narrow', 'gap', 'key', 'attribute', 'via']"
189,"['romney', 'rise', 'ohio', 'columbus', 'dispatch']"
190,"['laconia', 'nh', 'citizen', 'endorse', 'romney', 'time', 'change', 'editorial']"
191,"['prediction', 'romney', 'win', 'pa', 'poll', 'move', 'way', 'fellow', 'congregants', 'liberal', 'shul', 'reason', 'vote']"
192,"['break', 'perot', 'endorse', 'romney', 'ryan']"
193,[]
194,"['perot', 'back', 'romney', 'cite', 'unsustainable', 'course', 'former', 'presidential', 'candidate', 'ross']"
195,"['good', 'luck', 'tonight', 'mittromney', 'remember', 'articulate', 'conservatism', 'without', 'apology', 'never', 'lose']"
196,"['liberal', 'msm', 'ignorant', 'romney', 'debate', 'skills', 'romney', 'gear', 'not', 'use', 'bo']"
197,"['go', 'behind', 'know', 'debate']"
198,"['ross', 'perot', 'endorse', 'romney', 'via']"
199,"['nj', 'delegate', 'put', 'romney', 'top', 'officially', 'nominate', 'president', 'live', 'blog']"
200,"['think', 'romney', 'may', 'win', 'election', 'may', 'bad', 'thing', 'america', 'economic', 'recovery']"
201,"['obama', 'practice', 'act', 'passionate', 'aggressive', 'debate', 'need', 'practice', 'act', 'natural', 'romney']"
202,"['romney', 'lead']"
203,"['bring', 'vote', 'romney']"
204,"['vote', 'romney']"
205,"['romney', 'donate', 'million', 'charity', 'last', 'year', 'biden', 'give', 'democrats', 'somehow', 'touch', 'poor']"
206,"['not', 'wait', 'watch', 'romney', 'make', 'obama', 'look', 'like', 'tard', 'tomorrow', 'night']"
207,"['expect', 'new', 'poll', 'show', 'voters', 'favor', 'point', 'romney']"
208,"['honestly', 'think', 'romney', 'debate', 'skills', 'mean', 'people', 'think', 'obama', 'sock', 'romney', 'need', 'stop', 'support', 'reason']"
209,"['think', 'romney', 'go', 'win']"
210,"['embarrass', 'bain', 'capital', 'buy', 'sensata', 'years', 'romney', 'leave']"
211,"['thank', 'courage', 'say', 'democrat', 'support', 'romney']"
212,"['unions', 'say', 'thing', 'warren', 'fin', 'koch', 'brothers', 'workers', 'vote', 'romney', 'else']"
213,"['thank', 'god', 'romney', 'surge']"
214,"['romney', 'one', 'put', 'country', 'back', 'right', 'track', 'facts', 'clear', 'via']"
215,"['romney', 'presidency', 'abundance', 'cheap', 'energy', 'grow', 'economy', 'create', 'job', 'prosperity', 'americans']"
216,"['romney', 'way']"
217,"['tyler', 'perry', 'kill', 'people', 'movies', 'romney', 'bout', 'win', 'lmao']"
218,"['romney', 'would', 'vote', 'see', 'way', 'financial', 'aid', 'set']"
219,"['yes', 'black', 'support', 'romney', 'america', 'future', 'not', 'one', 'ego', 'via']"
220,"['romney', 'close', 'gap', 'ohio', 'poll', 'number', 'crowd', 'rise']"
221,"['hope', 'romney', 'win', 'election', 'year', 'definitely', 'vote']"
222,"['please', 'win', 'romney', 'please']"
223,"['vote', 'romney', 'reason']"
224,"['ppp', 'poll', 'romney', 'surge', 'gain', 'lead', 'florida']"
225,"['biden', 'teeth', 'white', 'vote', 'romney', 'via']"
226,"['vote', 'romney', 'ryan', 'yiu', 'not', 'worry']"
227,"['romney', 'best']"
228,"['meet', 'black', 'women', 'vote', 'romney']"
229,"['piers', 'morgan', 'romney', 'might', 'save', 'america', 'via']"
230,"['romney', 'win', 'niggas', 'go', 'sign', 'twitter', 'bitch']"
231,"['glad', 'see', 'romney', 'ryan', 'sign', 'people', 'yards']"
232,"['not', 'really', 'politics', 'inform', 'much', 'right', 'go', 'romney']"
233,"['vote', 'romney']"
234,"['gonna', 'vote', 'ryan', 'romney', 'guy', 'youtube', 'banners']"
235,"['romney', 'second', 'debate', 'fox', 'news', 'dick', 'morris', 'saw', 'clear', 'winner', 'romney', 'via']"
236,"['well', 'governer', 'romney', 'congressman', 'ryan', 'full', 'support', 'single', 'mom', 'years']"
237,"['nope', 'not', 'fan', 'obama', 'ron', 'paul', 'guy', 'importantly', 'romney', 'not', 'raise', 'tax']"
238,"['cnn', 'candy', 'crowley', 'romney', 'actually', 'right', 'libya', 'via']"
239,"['let', 'go', 'romney']"
240,"['nc', 'independents', 'say', 'romney', 'debate', 'via']"
241,"['personally', 'prefer', 'romney']"
242,"['exclusive', 'likelihood', 'romney', 'win', 'popular', 'vote']"
243,"['turn', 'ann', 'romney']"
244,"['romney', 'second', 'debate']"
245,"['dick', 'morris', 'romney', 'second', 'debate', 'dick', 'morris', 'romney', 'second', 'debate', 'top', 'headline']"
246,['romney']
247,"['romney', 'say', 'ban', 'fake', 'niggahs', 'vote']"
248,"['presidential', 'hopeful', 'romney', 'tax', 'cut', 'plan']"
249,"['welcome', 'matt', 'romney', 'let', 'know', 'proud', 'fight', 'country']"
250,"['romney', 'take', 'major', 'lead', 'several', 'poll', 'yeah', 'true', 'hope', 'change', 'vote', 'day', 'away', 'america', 'go']"
251,"['predict', 'romney', 'win', 'election', 'make', 'prediction']"
252,"['romney', 'sexist']"
253,"['love', 'romney']"
254,"['romney', 'lead', 'swing', 'state']"
255,"['romney', 'debate', 'last', 'night', 'awesome']"
256,"['right', 'time', 'change', 'vote', 'romney']"
257,"['lmao', 'romney']"
258,"['romney', 'go', 'win', 'big']"
259,"['romney', 'win', 'landslide', 'obama', 'hoax']"
260,"['romney', 'glorify', 'car', 'salesman']"
261,"['fair', 'visualization', 'romney', 'tax', 'plan', 'pay', 'attention']"
262,"['not', 'even', 'start', 'much', 'romney', 'win']"
263,"['romney', 'bulge']"
264,"['romney', 'win', 'get', 'president', 'say']"
265,"['republican', 'votin', 'romney']"
266,"['good', 'article', 'new', 'romney', 'wehave', 'fact', 'check', 'campaign', 'medicare', 'claim', 'thoughts', 'ds']"
267,"['positive', 'sign', 'romney', 'sway', 'lot', 'undecideds', 'last', 'night', 'obama', 'foreign', 'policy', 'weakness']"
268,"['love', 'romney', 'keep', 'say', 'support', 'small', 'businesses', 'yeh']"
269,"['romney', 'seek', 'advantage', 'libya', 'issue']"
270,"['romney', 'put', 'country', 'back', 'track', 'lower', 'gasoline', 'price', 'back', 'less', 'gallon', 'job', 'creator']"
271,"['tbh', 'romney', 'tell', 'truth']"
272,"['lol', 'yea', 'vote', 'romney']"
273,"['university', 'colorado', 'analysis', 'predict', 'romney', 'win', 'presidential', 'race', 'via']"
274,"['agree', 'governor', 'romney']"
275,"['fact', 'check', 'romney', 'right']"
276,"['fair', 'play', 'romney']"
277,"['romney', 'debate', 'better', 'start', 'pack', 'obama', 'theres', 'new', 'sheriff', 'washingtown']"
278,"['romney', 'flaw', 'candidate', 'real', 'plan', 'create', 'job']"
279,"['blood', 'jesus', 'save', 'obligate', 'vote', 'bible', 'morals', 'romney', 'pro', 'life', 'pro', 'marraige']"
280,"['think', 'romney', 'debate', 'obama', 'lie']"
281,"['run', 'president', 'romney', 'tell', 'source', 'problem', 'fix']"
282,"['think', 'slug', 'fest', 'felt', 'like', 'romney', 'ask', 'key', 'question', 'president', 'could', 'not', 'answer']"
283,"['romney', 'hand']"
284,"['exactly', 'great', 'reason', 'smart', 'people', 'haha', 'dad', 'conservative', 'want', 'vote', 'romney']"
285,"['romney', 'well', 'do', 'tonight', 'poise', 'calm', 'straight', 'point', 'obama', 'could', 'say', 'thats', 'not', 'true']"
286,"['think', 'thing', 'go', 'romney']"
287,"['romney', 'obama', 'could', 'not', 'defend', 'lousy', 'record', 'flat', 'lie', 'libya']"
288,"['past', 'four', 'years', 'fiscal', 'reserve', 'grow', 'administration', 'since', 'clinton', 'yeah', 'romney', 'plan', 'great']"
289,"['go', 'romney', 'obama', 'lie', 'romney']"
290,"['vote', 'romney', 'not', 'afraid', 'wealth', 'success', 'hey', 'guy', 'seem', 'enjoy', 'unemployment', 'tri', 'deficit']"
291,"['support', 'romney', 'believe', 'women', 'kitchen', 'cook']"
292,"['check', 'mate', 'great', 'job', 'gov', 'romney']"
293,"['watch', 'think', 'good', 'job', 'slow', 'momentum', 'romney', 'gain', 'last', 'debate']"
294,"['proud', 'tonight', 'debate', 'great', 'president', 'romney']"
295,"['guess', 'romney', 'win', 'fix', 'deficit', 'not', 'take', 'credit', 'cause', 'not', 'pay', 'trill', 'money']"
296,"['focus', 'group', 'tell', 'ultimately', 'win', 'romney']"
297,"['obama', 'shit', 'romney', 'tonight']"
298,"['chuck', 'woolery', 'frank', 'luntz', 'focus', 'group', 'group', 'vast', 'majority', 'obama', 'supporters', 'switch', 'romney']"
299,"['think', 'romney']"
300,"['obama', 'shut', 'nigger', 'liar', 'brother', 'live', 'kenya', 'bear', 'people', 'shit']"
301,"['decisive', 'huh', 'obama', 'romney', 'get', 'win']"
302,"['admit', 'obama', 'kill', 'romney', 'debate', 'mean']"
303,"['let', 'romney', 'better', 'hair', 'obama', 'morally', 'oblige', 'vote']"
304,"['romney', 'bear', 'rich', 'not', 'vote', 'someone', 'whos', 'never', 'eat', 'ramennoodles']"
305,"['cnn', 'candy', 'crowley', 'romney', 'right', 'libya']"
306,"['obama', 'liar', 'point', 'blank', 'horrible', 'president']"
307,"['romney', 'ryan', 'win', 'nov', 'not', 'close', 'change']"
308,"['saw', 'excllnt', 'news', 'watchng', 'frank', 'luntz', 'focus', 'group', 'group', 'vast', 'majority', 'obama', 'supporters', 'switch', 'romney']"
309,"['racism', 'dead', 'obama', 'shut', 'nigger', 'liar', 'brother', 'live', 'kenya', 'bear']"
310,"['believe', 'undecided', 'turn', 'romney', 'way']"
311,"['vote', 'romney']"
312,"['trust', 'cnn', 'not', 'romney', 'case', 'close']"
313,"['imma', 'republican', 'vote', 'romney', 'lol']"
314,"['romney', 'totally', 'understand', 'woman', 'say', 'one', 'ever']"
315,"['debate', 'romney', 'clearly', 'debate', 'obama', 'cannot', 'keep', 'dodge', 'fail', 'blame', 'bush', 'america', 'problems']"
316,"['romney', 'great', 'obama', 'step', 'lybia']"
317,"['st', 'not', 'show', 'obama', 'show', 'lie', 'winner']"
318,"['go', 'figure', 'watch', 'debate', 'fool', 'versus', 'romney']"
319,"['hate', 'battery', 'yeah', 'guess', 'vote', 'romney', 'work', 'right']"
320,"['big', 'difference', 'romney', 'want', 'save', 'country', 'obama', 'not', 'self', 'believe', 'ruin', 'us']"
321,"['perot', 'back', 'romney']"
322,"['romney', 'notains', 'strong', 'electoral', 'lead', 'accord', 'state', 'poll', 'arlington', 'conservative']"
323,"['lok', 'vote', 'romney']"
324,"['women', 'push', 'romney', 'lead']"
325,"['romney', 'ryan', 'right', 'pat', 'country']"
326,"['romney', 'debate', 'win', 'push', 'closer', 'pennsylvania']"
327,"['super', 'excite', 'ross', 'perot', 'endorsement', 'romney']"
328,"['pray', 'president', 'romney', 'god', 'take']"
329,"['women', 'power', 'romney', 'five', 'point', 'lead', 'swing', 'state', 'poll', 'via']"
330,"['peter', 'thomas', 'peter', 'ferrara', 'romney', 'tax', 'plan', 'not', 'raise', 'tax', 'middle', 'class']"
331,"['romney', 'win', 'election', 'count']"
332,"['good', 'see', 'romney', 'support', 'timeline', 'good', 'see', 'follow', 'decent', 'amount', 'intelligent', 'rational', 'people']"
333,"['many', 'people', 'facebook', 'like', 'romney']"
334,"['women', 'put', 'romney', 'ahead', 'swing', 'state']"
335,"['romney', 'relentless']"
336,"['romney', 'come', 'strong', 'key', 'rural', 'counties']"
337,"['romney', 'pick', 'steam']"
338,"['republican', 'vote', 'romney']"
339,"['stop', 'romney', 'rocket']"
340,"['gw', 'bush', 'romney', 'make', 'great', 'president']"
341,"['romney', 'tax', 'plan', 'great']"
342,"['notice', 'begin', 'look', 'like', 'romney', 'win']"
343,"['romney', 'keep', 'good', 'work']"
344,"['vote', 'twitter', 'presidential', 'election']"
345,"['even', 'though', 'tonight', 'debate', 'like', 'interrogation', 'know', 'gov', 'romney', 'great']"
346,"['romney', 'hold', 'advantage', 'tonight']"
347,"['real', 'women', 'vote', 'romney', 'job']"
348,"['believe', 'romney', 'win', 'msnbc']"
349,"['romney', 'win', 'tell', 'vote']"
350,"['please', 'remember', 'pray', 'romney', 'today']"
351,"['gallup', 'romney', 'jump', 'point', 'lead', 'ahead', 'debate']"
352,"['romney', 'hit', 'huge', 'milestone', 'two', 'separate', 'poll', 'today']"
353,"['job', 'come', 'america', 'romney']"
354,"['romney', 'get', 'cut', 'unemployment']"
355,"['romney', 'need', 'strong', 'like', 'last', 'debate']"
356,"['romney', 'may', 'popular', 'among', 'military', 'voters']"
