22,"['ppl', 'know', 'romney', 'liar', 'hide', 'tax', 'make', 'false', 'accusations', 'agnst', 'women', 'right', 'yet', 'buy', 'not', 'bleive', 'makesnosense']"
23,"['not', 'vote', 'romney', 'vote', 'obama', 'vote', 'romney']"
24,"['good', 'luck', 'tonight', 'already', 'vote', 'nothing', 'obama', 'say', 'could', 'change', 'mind', 'see', 'do', 'action', 'speak']"
25,"['romney', 'seriously', 'thick', 'listen', 'minutes', 'fear', 'world']"
26,"['debate', 'tonight', 'go', 'pointless', 'know', 'romney', 'win', 'debate']"
27,"['democrats', 'launch', 'ingenious', 'new', 'site', 'attack', 'romney', 'tax', 'plan', 'brilliant']"
28,"['damn', 'autocorrect', 'either', 'romney', 'hijack', 'account', 'mormon', 'yall']"
29,"['romney', 'always', 'worship', 'father', 'must', 'hurt', 'least', 'little']"
30,"['hope', 'debate', 'go', 'well', 'romney', 'tonight', 'first', 'time', 'around', 'hair', 'like', 'could', 'not']"
31,"['fuck', 'romney', 'rick', 'ross', 'voice']"
32,"['romney', 'kiss', 'ass']"
33,"['romney', 'crush', 'obama', 'tonight', 'debate', 'win', 'election', 'amp', 'liberty', 'prosperity', 'chance', 'not', 'lose', 'amp', 'finish']"
34,"['yet', 'another', 'ceo', 'ask', 'employees', 'vote', 'romney', 'yet', 'another', 'ceo', 'ask', 'employees', 'vote', 'romney', 'sake', 'th']"
35,"['ross', 'perot', 'endorse', 'romney', 'not', 'realize', 'still', 'alive', 'either', 'way', 'obama', 'fall', 'fast']"
36,"['radio', 'romney', 'completely', 'wrong', 'via']"
37,"['democrats', 'try', 'disprove', 'romney', 'plan', 'know', 'nothing', 'economy']"
38,"['detail', 'explanation', 'romney', 'ryan', 'tax', 'plan', 'able', 'cut', 'tax', 'trillion', 'via']"
39,"['woman', 'vote', 'romney', 'either', 'penis', 'iq', 'close', 'mind', 'hell']"
40,"['good', 'one', 'importantly', 'romney', 'not', 'think', 'snatch', 'domain']"
41,"['romney', 'create', 'new', 'fee', 'double', 'court', 'file', 'fee', 'professional', 'regulations', 'marriage', 'license', 'amp', 'firearm', 'license']"
42,"['wow', 'romney', 'sottocopy', 'friday', 'night', 'light']"
43,"['yankees', 'send', 'arod', 'debate', 'romney', 'amp', 'start', 'barack', 'obama', 'rd', 'base', 'hey', 'not', 'like', 'either', 'get', 'worse']"
44,"['idiotic', 'stop', 'daddy', 'bs', 'romney', 'step', 'dad', 'care', 'choice']"
45,"['ross', 'perot', 'endorse', 'romney', 'billionaire', 'former', 'presidential', 'candidate', 'ross', 'perot', 'announce', 'support']"
46,"['bo', 'come', 'fight', 'simply', 'take', 'advantage', 'obvious', 'pressure', 'president']"
47,"['romney', 'not', 'clueless', 'evil']"
48,"['romney', 'not', 'bring', 'fact', 'obama', 'appoint', 'comm', 'czar', 'pres', 'medal', 'freedom', 'socialist', 'huarta']"
49,"['romney', 'could', 'make', 'second', 'fortune', 'teach', 'people', 'lie', 'effortlessly']"
50,"['hope', 'romney', 'demand', 'fast', 'furious', 'document', 'tonight', 'debate']"
51,"['shocker', 'romney', 'job', 'plan', 'reveal', 'flim', 'flam']"
52,"['hillary', 'ball', 'steel', 'bigger', 'ball', 'obama', 'biden', 'romeny', 'ryan', 'put', 'together']"
53,"['poll', 'show', 'romney', 'ahead', 'never', 'see']"
54,"['boom', 'former', 'romney', 'senior', 'aide', 'say', 'romney', 'say', 'anything', 'close', 'deal']"
55,"['fox', 'news', 'really', 'struggle', 'defend', 'romney', 'amp', 'ryan', 'oh', 'amp', 'chick', 'really', 'say', 'national', 'tv']"
56,"['oh', 'yeah', 'romney', 'pray', 'baby', 'jesus', 'assault', 'obama', 'ak', 'tonight', 'god', 'bless']"
57,"['tell', 'candidate', 'support', 'romney', 'hope']"
58,"['romney', 'pick', 'steam', 'black', 'vote']"
59,"['patton', 'oswalt', 'give', 'romney', 'debate', 'tip', 'conan', 'video']"
60,"['ann', 'might', 'try', 'mirror', 'ann', 'romney', 'blame', 'media', 'negative', 'ads', 'husband', 'image']"
61,"['dear', 'misinform', 'public', 'romney', 'not', 'propose', 'minor', 'tax', 'cut', 'major', 'cut', 'government', 'spend', 'romneyryan']"
62,"['romney', 'job', 'plan', 'math', 'bogus', 'tax', 'plan', 'math']"
63,"['report', 'romney', 'sponsor', 'shit', 'spam', 'facebook']"
64,"['snoop', 'doggs', 'reason', 'not', 'vote', 'romney', 'muthafuckas', 'name', 'hes', 'morman', 'not', 'get', 'hoe']"
65,"['gw', 'bush', 'reaffirm', 'support', 'romney', 'say', 'would', 'great', 'president', 'bush', 'authority']"
66,"['george', 'bush', 'say', 'romney', 'great', 'president', 'people', 'really', 'respect', 'opinion']"
67,"['support', 'romney', 'obama', 'poster', 'downright', 'nasty', 'guess', 'th', 'hour', 'campaign', 'begin']"
68,"['romney', 'may', 'never', 'get', 'ask', 'question', 'hear', 'answer']"
69,"['business', 'insider', 'please', 'explain', 'bill', 'clinton', 'wrong', 'romney', 'ryan', 'fraud']"
70,"['piers', 'morgan', 'hillary', 'admission', 'make', 'valid', 'point', 'romney', 'rip', 'obama', 'tonight', 'debate', 'debacle']"
71,"['let', 'us', 'debate', 'tonight', 'pray']"
72,"['poll', 'romney', 'open', 'large', 'lead', 'rural', 'swing', 'counties']"
73,"['fantastic', 'letter', 'tony', 'dungy', 'write', 'president', 'obama', 'amp', 'romney', 'importance', 'fatherhood', 'country']"
74,"['fun', 'fact', 'romney', 'would', 'become', 'first', 'elect', 'president', 'tell', 'half', 'country', 'fuck', 'andy', 'borowitz']"
75,"['yet', 'main', 'stream', 'media', 'repeat', 'romney', 'not', 'connect', 'likeability', 'problem']"
76,"['pick', 'teacher', 'look', 'like', 'alligator']"
77,"['simplify', 'romney', 'argument', 'amp', 'not', 'try', 'potus', 'last', 'debate', 'bite', 'size', 'piece', 'colorful', 'chart', 'please', 'make', 'point']"
78,"['politicians', 'idea', 'anyone', 'believe', 'anything', 'romney', 'say']"
79,"['politics', 'get', 'deserve', 'women', 'not', 'vote', 'get', 'romney', 'think', 'vote', 'shut']"
80,"['not', 'say', 'liar', 'gov', 'romney', 'approve', 'ads', 'say', 'oh', 'ads', 'say', 'murderer']"
81,"['romney', 'attack', 'father', 'longtime', 'aide']"
82,"['suspect', 'mainstream', 'media', 'buy', 'big', 'billionaires', 'skewer', 'poll', 'fix', 'report', 'romney', 'rise', 'fast']"
83,"['exactly', 'frum', 'urge', 'romney', 'show', 'empathy', 'audience', 'one', 'thing', 'struggle']"
84,['romney']
85,"['obama', 'romney', 'halloween', 'mask', 'zoo', 'halloween', 'mask', 'romney', 'barack', 'obama', 'fly']"
86,"['move', 'paris', 'romney', 'win']"
87,"['romney', 'job', 'plan', 'math', 'bogus', 'tax', 'plan', 'math', 'washington', 'post', 'fact', 'checker', 'glenn', 'kessler', 'take']"
88,"['not', 'think', 'romney', 'win', 'remarkable', 'point', 'obama', 'point', 'ahead', 'pa']"
89,"['plan', 'middle', 'class', 'tax', 'cut', 'would', 'provide', 'zero', 'benefit', 'percent', 'middle', 'class']"
90,"['romney', 'mention', 'tonight', 'big', 'lie', 'billion', 'stollen', 'medicare', 'obama', 'better', 'shoot', 'lie']"
91,"['kind', 'romney', 'really']"
92,"['thingstoremember', 'romney', 'not', 'submit', 'relevant', 'tax', 'record']"
93,"['rommney', 'not', 'pay', 'tax']"
94,"['ihave', 'speculate', 'secret', 'romney', 'tax', 'plan', 'not', 'commit', 'promise', 'cut']"
95,"['awh', 'yea', 'romney', 'go', 'offense', 'force', 'obama', 'defend', 'record']"
96,"['look', 'forward', 'crush', 'obama', 'clinton', 'take', 'fall', 'benghazi', 'terrorist', 'attack']"
97,"['impressive', 'web', 'experience', 'romney', 'trillion', 'tax', 'plan', 'detail', 'matter']"
98,"['economist', 'steve', 'forbes', 'romney', 'win', 'via', 'prnewswire']"
99,"['notain', 'grace', 'let', 'persona', 'respectfully', 'challenge', 'romney', 'facts', 'specifics']"
100,"['even', 'half', 'game', 'last', 'debate', 'obama', 'not', 'stand', 'chance', 'truth', 'always', 'win']"
101,"['hope', 'romney', 'mention', 'fact', 'obama', 'fail', 'meet', 'every', 'promise', 'make', 'last', 'election', 'townhall', 'debate']"
102,"['miss', 'romney', 'tax', 'plan', 'reality', 'fortune', 'blog', 'fortune', 'blog', 'miss', 'romney', 'tax', 'plan', 'realityf']"
103,"['lt', 'nothing', 'romney', 'feel', 'like', 'pay', 'attention', 'try', 'truly', 'cater', 'users']"
104,"['see', 'good', 'choice', 'every', 'issue', 'table', 'make', 'difficult', 'not', 'stand', 'try']"
105,"['romney', 'win', 'happen', 'lol']"
106,"['romney', 'not', 'pay', 'tax']"
107,"['romney', 'million', 'job', 'math', 'reject', 'fact', 'checker']"
108,"['women', 'romney', 'not', 'support', 'right', 'get', 'equal', 'wag', 'equal', 'work', 'amp', 'economy', 'amp', 'retirement']"
109,"['like', 'really', 'love', 'romney']"
110,"['think', 'romney', 'responsible', 'company', 'leave', 'yrs', 'ago', 'obama', 'not', 'past', 'yrs', 'economy', 'idiot']"
111,"['itspartytimechumps', 'romney']"
112,"['romney', 'must', 'feel', 'debate', 'days', 'like', 'sats', 'pray', 'make', 'math', 'problems', 'ace', 'verbal']"
113,"['romney', 'win', 'gonn', 'pop', 'kid', 'like', 'crazy']"
114,"['not', 'feel', 'bad', 'bush', 'pig', 'fly', 'romney', 'win', 'bush', 'celebrate', 'gop', 'robme', 'expect', 'get', 'award']"
115,"['not', 'people', 'die', 'lack', 'health', 'insurance', 'talk', 'healthcare', 'professional', 'not', 'gop', 'toady', 'learn']"
116,"['snbc', 'romney', 'not', 'strong', 'debater', 'romney', 'strong', 'liar']"
117,"['wow', 'woman', 'vote', 'romney', 'fuck', 'idiot', 'like', 'jew', 'vote', 'hitler']"
118,"['romney', 'become', 'president', 'catch', 'live', 'mexico', 'fuck']"
119,"['fun', 'fact', 'romney', 'would', 'become', 'first', 'elect', 'president', 'tell', 'half', 'country', 'fuck']"
120,"['romney', 'help', 'create', 'job', 'gonna', 'raise', 'tax', 'middle', 'class', 'lower', 'student', 'loan', 'cut', 'healthcare', 'etc']"
121,"['people', 'stupid', 'enough', 'vote', 'romney', 'believe', 'bullshit', 'spew', 'trouble', 'america', 'big', 'trouble']"
122,"['black', 'republican', 'believe', 'romney', 'make', 'racist']"
123,"['would', 'shade', 'debate', 'ever', 'maybe', 'try', 'mumble', 'whole', 'frequency']"
124,"['romney', 'endorse', 'ryan', 'plan', 'would', 'put', 'pressure', 'american', 'seniors', 'way', 'never', 'see']"
125,"['really', 'idea', 'goin', 'vote', 'romney', 'obama', 'not', 'know', 'shit', 'politics']"
126,"['romney', 'tell', 'not', 'control', 'super', 'pac', 'slush', 'fund', 'lie', 'ppl', 'mormons']"
127,"['stand', 'nothing', 'make', 'rich', 'richer', 'put', 'stress', 'dis', 'advantage', 'work', 'claas', 'amp', 'poor', 'simple']"
128,"['not', 'know', 'thank', 'god', 'will', 'take', 'challenge', 'get', 'america', 'back', 'greatness', 'romney', 'america']"
129,"['romney', 'become', 'president', 'better', 'start', 'read', 'term', 'condition', 'might', 'sign', 'agree', 'slavery']"
130,"['reagan', 'budget', 'director', 'romney', 'not', 'businessman']"
131,"['hard', 'time', 'believe', 'poll', 'number', 'racist', 'like', 'romney', 'ahead']"
132,"['america', 'seriously', 'vote', 'romney', 'deserve', 'everything', 'follow', 'rest', 'world', 'not']"
133,"['romney', 'fix', 'mess', 'know', 'step', 'necessary', 'toe', 'plug', 'hole', 'stop', 'bleed', 'get', 'make', 'happen']"
134,"['theweek', 'would', 'ask', 'romney', 'stop', 'lie', 'tell', 'truth']"
135,"['city', 'thank', 'god', 'never', 'anything', 'roman', 'romney', 'one', 'world', 'order']"
136,"['romney', 'become', 'president', 'go', 'start', 'read', 'term', 'amp', 'condition', 'might', 'fuck', 'around', 'amp', 'agree', 'slavery']"
137,"['pres', 'obama', 'not', 'let', 'romney', 'get', 'away', 'moderate', 'act', 'tonight', 'debate', 'write']"
138,"['ina', 'lmfao', 'try', 'talk', 'romney']"
139,"['romney', 'suck', 'dick', 'amp', 'republican', 'oh']"
140,"['romney', 'not', 'elect', 'much', 'life', 'long', 'republican', 'voters', 'not', 'admit', 'not', 'trust', 'like', 'sorry']"
141,"['romney', 'say', 'go', 'take', 'back', 'america', 'america', 'south', 'america', 'central', 'america', 'north', 'america']"
142,"['forget', 'bush', 'term', 'remember', 'terrible', 'president', 'romney']"
143,"['dmorrissey', 'significan', 'not', 'consider', 'romney', 'still', 'million', 'bank', 'weeks', 'leave']"
144,"['romney', 'not', 'great', 'debater', 'beat', 'sleep', 'obama', 'obama', 'stay', 'awake', 'tonight', 'win']"
145,"['people', 'vietnam', 'vet', 'never', 'ever', 'vote', 'romney']"
146,"['tell', 'dad', 'stepmom', 'dumb', 'people', 'fscj', 'dad', 'go', 'oh', 'must', 'work', 'romney', 'lol']"
147,"['romney', 'definitely', 'try', 'another', 'trick', 'tonight', 'probably', 'bring', 'flower', 'women', 'questioners']"
148,"['look', 'yankees', 'amp', 'romney', 'win', 'tonight']"
149,"['kill', 'romney', 'plan', 'seriously']"
150,"['everybody', 'office', 'vote', 'romney', 'quit', 'huh', 'yea']"
151,"['maybe', 'not', 'romney', 'real', 'leader', 'romney', 'win', 'presidency', 'dems', 'keep', 'senate', 'obamacare', 'safe']"
152,"['not', 'even', 'shake', 'romney', 'hand', 'say', 'nah', 'dude', 'nah', 'shake', 'head', 'disgust', 'rotfl']"
153,"['romney', 'office', 'would', 'war', 'right', 'iraq', 'afghanistan', 'lybia', 'benghazi', 'amp', 'iran', 'even', 'make', 'sense']"
154,"['romney', 'vision', 'try', 'something', 'big', 'wehave', 'slow', 'sort']"
155,"['seriously', 'absolutely', 'terrify', 'romney', 'win', 'election', 'romney', 'downfall']"
156,"['feel', 'sick', 'stomach', 'ponder', 'happen', 'romney', 'elect', 'base', 'supporters']"
157,"['not', 'fool', 'part', 'middle', 'class', 'pay', 'romney', 'presidency', 'new', 'tax', 'fee', 'deductions', 'affect']"
158,"['essentially', 'romney', 'try', 'buy', 'presidency']"
159,"['clear', 'explanation', 'romney', 'cut', 'tax', 'without', 'raise', 'deficit']"
160,"['romney', 'campaign', 'bust', 'buy', 'hundreds', 'thousands', 'facebook', 'like', 'twitter', 'followers', 'via']"
161,"['romney', 'footlong', 'serve', 'side', 'bullshit']"
162,"['ny', 'time', 'romney', 'know', 'roe', 'wade', 'go', 'women', 'via', 'ny', 'time']"
163,"['fuck', 'romney']"
164,"['really', 'really', 'think', 'romney', 'gonna', 'win', 'election']"
165,"['romney', 'buster', 'douglas']"
166,"['say', 'figure', 'not', 'lie', 'liers', 'figure', 'sound', 'like', 'romney', 'amp', 'rynn', 'program', 'yep', 'simple']"
167,"['go', 'tigs', 'go']"
168,"['change', 'mind', 'hope', 'romney', 'win']"
169,"['bumper', 'sticker', 'say', 'pet', 'vote', 'romney', 'pet', 'hahaha', 'romney']"
170,"['romney', 'say', 'middle', 'class', 'not', 'pay', 'lower', 'class', 'eat', 'live']"
171,"['romney', 'fuck', 'want', 'sesame', 'street', 'go', 'live', 'hood', 'one', 'even', 'live', 'trashcan', 'live', 'rough']"
172,"['romney', 'plan', 'not', 'add', 'deserve', 'second', 'look', 'headline', 'laughable', 'sign', 'time']"
173,"['texas', 'billionaire', 'ross', 'perot', 'endorse', 'romney', 'president', 'say', 'future', 'country', 'risk']"
174,"['romney', 'really', 'want', 'win', 'post', 'debate', 'analysis', 'better', 'pay', 'focus', 'group']"
175,"['yes', 'romney', 'wroungs']"
176,"['romney', 'racist', 'easier', 'latino', 'actually']"
177,"['yea', 'fuck', 'romney']"
178,"['romney', 'new', 'job', 'math', 'not', 'add', 'see']"
179,"['louisejjohnson', 'call', 'romney', 'china', 'would', 'nice', 'little', 'burn', 'obama']"
180,"['romney', 'secret', 'plan', 'create', 'job', 'not', 'true', 'instead', 'loose', 'job', 'tax', 'cut', 'wealthy']"
181,"['go', 'hofstra', 'throw', 'coin', 'romney', 'probably', 'wonder', 'strange', 'little', 'metal', 'things']"
182,"['guess', 'romney', 'tonight', 'pre', 'emptively', 'call', 'obama', 'liar', 'like', 'last', 'time', 'order', 'cloud', 'truth', 'debate']"
183,"['doc', 'channel', 'cringe', 'romney', 'speak', 'repugnant', 'criminal', 'candidate', 'clothe']"
184,"['romney', 'idiot']"
185,"['romney', 'million', 'job', 'math', 'reject', 'fact', 'checker']"
186,"['romney', 'thank', 'low', 'pay', 'life', 'line', 'coal', 'mine', 'make', 'sure', 'not', 'healthcare']"
187,"['women', 'vote', 'romney', 'not', 'understand']"
188,"['fuckin', 'way', 'romney']"
189,"['surprise', 'surprise', 'romney', 'new', 'tax', 'plan', 'job', 'not', 'add', 'romneyryan']"
190,"['romney', 'tax', 'plan', 'not', 'add', 'deserve', 'second', 'look']"
191,"['cannot', 'life', 'figure', 'women', 'vote', 'romney', 'something', 'miss']"
192,"['wehave', 'wait', 'romney', 'tax', 'plan', 'add', 'tax', 'hike', 'middle', 'class', 'math']"
193,"['really', 'not', 'criminal', 'mean', 'fact', 'statehood', 'support', 'romney', 'smh']"
194,"['stacyolson', 'thank', 'romney', 'vote']"
195,"['romney', 'enjoy', 'profit', 'tax', 'return', 'reveal', 'investments', 'stem', 'cell', 'research', 'plan', 'chinese', 'oil']"
196,"['romney', 'job', 'number', 'cobble', 'together', 'various', 'report', 'exist', 'policies', 'trend', 'nothing', 'romney', 'plan']"
197,"['fine', 'truth', 'side']"
198,"['fcuk', 'vote', 'romney']"
199,"['hop', 'romney', 'shin', 'tonight', 'hope', 'well']"
200,"['say', 'live', 'upstate', 'not', 'currently', 'incarcerate', 'however', 'wall', 'romney', 'ryan', 'sign']"
201,"['play', 'drink', 'game', 'not', 'get', 'drink', 'drink', 'every', 'time', 'romney']"
202,"['romney', 'million', 'job', 'pledge', 'base', 'completely', 'bogus', 'math']"
203,"['kick', 'ass', 'tonight']"
204,"['confuse', 'romney', 'tax', 'plan', 'detail']"
205,"['romney', 'type', 'dick', 'publish', 'personal', 'age', 'picture']"
206,"['romney', 'not', 'even', 'name', 'ramen', 'noodle', 'flavor', 'not', 'know', 'struggle', 'romney']"
207,"['much', 'prefer', 'bombastic', 'furiously', 'insult', 'absurdly', 'base', 'paper', 'like', 'krugman', 'little', 'twerp', 'want', 'romney', 'brain']"
208,"['romney', 'central', 'job', 'argument', 'expose', 'fraudulent', 'via']"
209,"['romney', 'grandpa', 'pimp', 'lol', 'wive', 'amp', 'kid', 'busy']"
210,"['still', 'trouble', 'understand', 'romney', 'tax', 'plan', 'good', 'start']"
211,"['control', 'every', 'move', 'romney', 'draft', 'bill', 'allow', 'religious', 'grp', 'ban', 'gay', 'adopt', 'children']"
212,"['romney', 'win', 'longer', 'wear', 'nice', 'clothe', 'drive', 'nissan', 'downgrade', 'kia', 'amp', 'wear', 'colombia', 'amp', 'wrangler', 'jeans', 'idc', 'idc']"
213,"['romney', 'name', 'walid', 'phares', 'radical', 'islamophobe', 'tie', 'militia', 'commit', 'atrocities', 'foreign', 'policy', 'team']"
214,"['romney', 'arrest', 'use', 'large', 'block', 'ice', 'slide', 'slop', 'golf', 'course', 'go', 'hell']"
215,"['dude', 'class', 'piss', 'talk', 'bout', 'vice', 'president', 'debate', 'talk', 'bout', 'biden', 'rude', 'stuff', 'well', 'think', 'romney']"
216,"['mittromney', 'relentless', 'bald', 'face', 'liar', 'sociopath', 'thing', 'without', 'conscious', 'devil']"
217,"['chuck', 'ok', 'keep', 'count', 'lie', 'take', 'tweet', 'lol']"
218,"['like', 'bush', 'willard', 'romney', 'afraid', 'women', 'view', 'ann', 'thurs', 'hope', 'eat', 'alive']"
219,"['funny', 'come', 'trillion', 'tax', 'plan', 'not', 'let', 'romney', 'give', 'runaround', 'detail', 'matter']"
220,"['romney', 'say', 'catch', 'lade', 'would', 'insignifican', 'not', 'not', 'worth', 'move', 'heaven', 'earth']"
221,"['doubt', 'really', 'well', 'tonight', 'watch', 'mittromney', 'cannot', 'wait']"
222,"['fuck', 'romney', 'like', 'really', 'not', 'like', 'bitch', 'ass', 'not', 'kno', 'struggle']"
223,"['world', 'not', 'perfect', 'north', 'campus', 'listen', 'hour', 'forty', 'minutes', 'lame', 'joke', 'romney', 'bash']"
224,"['seriously', 'arithmetic', 'issue', 'romney', 'campaign', 'epic', 'analysis', 'job', 'number', 'brutal']"
225,"['romney', 'fake', 'bro', 'romney', 'million', 'job', 'fake']"
226,"['diane', 'furstenberg', 'not', 'quite', 'sure', 'ann', 'romney', 'end', 'wear', 'one', 'dress']"
227,"['adwatch', 'romney', 'wrong', 'women', 'health', 'radio', 'attackad', 'warnt', 'frauen']"
228,"['call', 'sexist', 'vote', 'romney', 'dick']"
229,"['vidjwhite', 'suck', 'tonight', 'around', 'people', 'astrophe']"
230,"['romney', 'tax', 'plan', 'not', 'add', 'deserve', 'second', 'look']"
231,"['mutt', 'romney', 'viagra', 'early', 'prostate', 'exam', 'untilled', 'not', 'fair']"
232,"['ihave', 'notice', 'alot', 'ppl', 'obama', 'office', 'not', 'alot', 'ppl', 'romney', 'office', 'not', 'work']"
233,"['guy', 'tell', 'crazy', 'vote', 'romney', 'ask', 'could', 'cheat', 'test', 'ironic']"
234,"['cnn', 'romney', 'make', 'millions', 'invest', 'company', 'business']"
235,"['romney', 'record', 'cut', 'job', 'cut', 'pay', 'amp', 'cut', 'pension', 'not', 'worry', 'not']"
236,"['blackrepublican', 'hold', 'leadership', 'accountable', 'regardless', 'romney', 'personal', 'responsibility']"
237,"['new', 'york', 'time', 'mr', 'romney', 'need', 'work', 'calculator']"
238,"['lohan', 'effect', 'romney', 'get', 'boost', 'low', 'information', 'voters', 'via', 'already']"
239,"['romney', 'dangerous', 'welfare', 'americans', 'leadership', 'mass', 'rank', 'th', 'state', 'job', 'creation']"
240,"['sorry', 'real', 'world', 'tax', 'reform', 'not', 'boost', 'growth', 'bruce', 'bartlett', 'write', 'today', 'romney', 'sty']"
241,"['romney', 'ryan', 'win', 'move', 'canada', 'britain']"
242,"['not', 'worry', 'romney', 'plan', 'fail', 'merit']"
243,"['davidlimbaugh', 'pray', 'day', 'even', 'better', 'show', 'romney']"
244,"['exactly', 'begin', 'suspect', 'romney', 'character', 'imaginary', 'tax', 'health', 'plan']"
245,"['love', 'romney', 'sponsor', 'page', 'facebook', 'see', 'like', 'unfriended', 'five', 'people', 'thank']"
246,"['romney', 'use', 'immigration', 'pinata', 'twist', 'xenophobic', 'pretzel']"
247,"['romney', 'wrong', 'women', 'health']"
248,"['oops', 'drudge', 'tagg', 'romney', 'fall', 'fake', 'romney', 'endorsement', 'fake', 'jake', 'gyllenhaal']"
249,"['townhallquestions', 'mr', 'president', 'break', 'many', 'promise', 'believe', 'honor', 'btw', 'vote', 'romney']"
250,"['romney', 'lie', 'dad', 'walkout', 'via']"
251,"['romney', 'better', 'favorable', 'unfavorable', 'ratio', 'obama', 'accd', 'rcp', 'average']"
252,"['say', 'reagan', 'budget', 'director', 'david', 'stockman', 'say', 'romney', 'ryan', 'budget', 'malarky']"
253,"['romney', 'plan', 'one', 'would', 'newt', 'let', 'get', 'job', 'janitors']"
254,"['facts', 'romney', 'arrest', 'use', 'large', 'block', 'ice', 'slide', 'slop', 'golf', 'course', 'plain', 'stupid']"
255,"['believe', 'slight', 'lead', 'rcp', 'national', 'avg', 'mean', 'actually', 'significan', 'notly', 'ahead', 'avg', 'poll', 'still', 'bias', 'dems']"
256,"['hmmm', 'every', 'time', 'try', 'click', 'get', 'detail', 'link', 'romney', 'tax', 'plan', 'run', 'away', 'try', 'hide']"
257,"['hope', 'romney', 'relentless', 'need', 'answer']"
258,"['romney', 'not', 'pay', 'tax', 'romney', 'not', 'pay', 'tax']"
259,"['massachusetts', 'governor', 'romney', 'often', 'away']"
260,"['barackobama', 'cannot', 'afford', 'years', 'romney', 'back', 'bush', 'days']"
261,"['politics', 'poll', 'romney', 'large', 'lead', 'rural', 'swing', 'counties', 'howard', 'berkesnational', 'public', 'radiooctobe']"
262,"['miss', 'romney', 'tax', 'plan', 'reality', 'fortune', 'blog', 'fortune', 'blog', 'miss', 'romney', 'tax']"
263,"['romney', 'capitalist', 'capitalism', 'never', 'work', 'use', 'one', 'please']"
264,"['much', 'keep', 'talk', 'democrat', 'base', 'not', 'run', 'away', 'know', 'something', 'not']"
265,"['vote', 'romney', 'cause', 'break', 'bitchez', 'fuck', 'economy']"
266,"['romney', 'plan', 'not', 'raise', 'middle', 'class', 'tax']"
267,"['think', 'romney', 'top', 'ticket', 'give', 'exemptions', 'rape', 'incest', 'life', 'mother', 'listen', 'might', 'learn']"
268,"['let', 'get', 'str', 'everyone', 'know', 'romney', 'pathological', 'liar', 'potus', 'show', 'everyone', 'already', 'know']"
269,"['ammiewf', 'hear', 'say', 'not', 'amp', 'percent', 'americans', 'president', 'obama', 'aide', 'hear', 'say', 'believe', 'earsgb']"
270,"['reason', 'idiot', 'vote', 'romney', 'not', 'show', 'liberals', 'already', 'know', 'idiots']"
271,"['not', 'stand', 'people', 'pro', 'romney', 'fact', 'republican']"
272,"['romney', 'scenario', 'win', 'fl', 'nc', 'amp', 'get', 'via']"
273,"['real', 'libertarian', 'understand', 'stake', 'ross', 'perot', 'endorse', 'romney']"
274,"['dumb', 'broad', 'talk', 'romney', 'go', 'help', 'dad', 'pay', 'less', 'tax', 'go', 'choke', 'someone']"
275,"['america', 'need', 'strong', 'leader', 'not', 'one', 'hide', 'behind', 'woman', 'america', 'need', 'romney']"
276,"['obama', 'hit', 'romney', 'false', 'moderate', 'talk', 'via']"
277,"['talk', 'romney', 'trillion', 'tax', 'know', 'change', 'bill']"
