26,"['barackobama', 'ihave', 'get', 'back', 'obama', 'president']"
27,"['love', 'obama']"
28,"['hate', 'people', 'say', 'obama', 'not', 'do', 'anything', 'us', 'not', 'fix', 'yeeears', 'damage', 'one', 'term']"
29,"['next', 'boyfriend', 'look', 'like', 'obama']"
30,"['yes', 'obama', 'idealist', 'make', 'improvements', 'amp', 'much', 'policies', 'not', 'successful', 'due', 'congress', 'amp']"
31,"['vote', 'obama', 'president']"
32,"['obama', 'do', 'better', 'job', 'yeah', 'need', 'time', 'come', 'term', 'hell', 'mess', 'term']"
33,"['obama', 'want', 'fix', 'break', 'system', 'stand', 'line', 'enforce', 'border', 'patrol']"
34,"['president', 'obama', 'may', 'not', 'perfect', 'world', 'believe', 'really', 'try', 'make', 'change', 'country']"
35,"['obama', 'hair', 'lay', 'right', 'wonder', 'sleep', 'durag']"
36,"['like', 'obama', 'response', 'manufacture', 'question']"
37,"['agree', 'obama', 'last', 'statement', 'high', 'wag', 'higher', 'skilled', 'job']"
38,"['obama', 'last', 'word', 'point']"
39,"['obama', 'close', 'statement', 'may', 'best', 'minutes', 'campaign', 'boom']"
40,"['obama', 'end', 'kiled']"
41,"['vote', 'agree', 'obama', 'view', 'subject', 'important', 'near', 'future', 'not', 'obama', 'fan']"
42,"['probably', 'best', 'debate', 'obama', 'career', 'turn', 'first', 'debate']"
43,"['best', 'performance', 'obama', 'presidency']"
44,"['obama', 'ansr', 'lst', 'ques', 'phenomenal', 'equal', 'opportunity', 'key', 'build', 'economy', 'build', 'last', 'move', 'country', 'forward']"
45,"['please', 'obama', 'performance', 'tonight']"
46,"['absolutely', 'love', 'obama', 'passion']"
47,"['president', 'obama', 'heart', 'brilliance', 'shin', 'even', 'brighter']"
48,"['great', 'debate', 'today', 'enjoy', 'president', 'obama', 'back', 'direct', 'specific', 'create', 'empathy', 'show', 'control']"
49,"['hd', 'tv', 'let', 'see', 'flawless', 'smooth', 'obama', 'skin']"
50,"['know', 'obama', 'strongest', 'part', 'presidency', 'foreign', 'policy', 'obama', 'win', 'next', 'debate', 'handily']"
51,"['obama', 'shoe', 'well', 'polish']"
52,"['dad', 'lose', 'job', 'bush', 'turn', 'get', 'amaze', 'one', 'begin', 'obama', 'not', 'ready', 'change', 'yet']"
53,"['obama', 'swag', 'roof']"
54,"['really', 'impress', 'president', 'obama', 'work', 'tonight', 'impress']"
55,"['one', 'things', 'like', 'obama', 'debate', 'stand', 'grind', 'come', 'religion', 'not', 'speak']"
56,"['support', 'obama', 'healthcare', 'plan', 'million', 'uninsured', 'people', 'country', 'include']"
57,"['jason', 'thompson', 'obama', 'opportunity', 'send', 'president', 'back', 'kenya', 'video']"
58,"['countdown', 'countdown', 'obama', 'final', 'days']"
59,"['saw', 'obama', 'green', 'america', 'report', 'amaze', 'great', 'job']"
60,"['vote', 'obama', 'tho']"
61,"['sacbee', 'endorsements', 'barack', 'obama', 'president']"
62,"['think', 'obama', 'win']"
63,"['time', 'change', 'change', 'obama', 'vote', 'obama']"
64,"['current', 'political', 'dispensation', 'president', 'obama', 'ably', 'qualify', 'credible', 'pragmatic', 'diplomatic', 'capable', 'potus']"
65,"['myron', 'cohen', 'tell', 'florida', 'sure', 'go', 'obama', 'auidence', 'still', 'florida', 'gang']"
66,"['president', 'obama', 'always', 'say', 'not', 'us', 'let', 'go', 'mr', 'president', 'country', 'depend', 'need', 'years']"
67,"['obama', 'president', 'years', 'lakers', 'champion', 'next', 'year', 'gonna', 'great']"
68,"['obama', 'lead', 'double', 'digits']"
69,"['unless', 'texas', 'ratify', 'gay', 'marriage', 'obama', 'win']"
70,"['obama', 'nothing', 'sensata', 'fox', 'refer', 'state', 'retirement', 'fund', 'state', 'bain', 'take']"
71,"['obama', 'investment', 'sensata', 'state', 'retirement', 'plan', 'share']"
72,"['every', 'single', 'american', 'deserve', 'treat', 'eye', 'law', 'eye', 'society', 'barack', 'obama']"
73,"['malia', 'burgun', 'like', 'obama', 'announce', 'sanction', 'telecoms', 'iran']"
74,"['support', 'obama', 'campaign', 'regard', 'social', 'media']"
75,"['like', 'barack', 'obama', 'not', 'give', 'shit', 'anyone', 'think', 'genuinely', 'nice', 'guy', 'get', 'nice', 'family', 'good', 'shit']"
76,"['omg', 'voice', 'god', 'narrate', 'latest', 'obama', 'elephant', 'journal', 'omg', 'not']"
77,"['fact', 'two', 'thirds', 'qaeda', 'leadership', 'eliminate', 'since', 'president', 'obama', 'take', 'office']"
78,"['give', 'obama', 'another', 'chance', 'madonna']"
79,"['lot', 'hang', 'balance', 'debate', 'pres', 'obama', 'need', 'make', 'case', 'election', 'philosophy']"
80,"['people', 'vote', 'obama', 'folks', 'actually', 'go', 'vote', 'booths']"
81,"['hope', 'obama', 'win', 'election']"
82,"['energize', 'vp', 'may', 'save', 'obama', 'campaign']"
83,"['sacbee', 'endorsements', 'barack', 'obama', 'president']"
84,"['financial', 'aid', 'radical', 'middle', 'east', 'nations', 'must', 'stop', 'join', 'tell', 'obama', 'stand', 'america']"
85,"['next', 'step', 'dream', 'barack', 'obama', 'president', 'forever']"
86,"['next', 'step', 'dream', 'barack', 'obama', 'president', 'forever']"
87,"['trend', 'gift', 'elect', 'obama', 'biden', 'button']"
88,"['obama', 'honest', 'trustworthy', 'advantage', 'mean', 'second', 'washington', 'post', 'blog']"
89,"['economic', 'chart', 'support', 'obama', 'claim', 'economy']"
90,"['not', 'even', 'give', 'people', 'option', 'vote', 'obama']"
91,"['obama', 'admit', 'gun', 'control', 'plan']"
92,"['obama', 'administration', 'fail', 'miserably', 'protect', 'stevens']"
93,"['obama', 'via', 'obama', 'better', 'future']"
94,"['newspaper', 'not', 'endorse', 'years', 'obama', 'best', 'choice', 'president', 'via']"
95,"['obama', 'show', 'better', 'first', 'one', 'sure', 'well', 'memorize', 'lie']"
96,['obama']
97,"['yea', 'everbody', 'ohio', 'get', 'obama', 'phone', 'get', 'fd', 'stmps', 'th', 'cradlegravers', 'get', 'mor', 'frm', 'mcaid']"
98,"['vote', 'obama', 'investment', 'strong', 'future', 'philadelphia', 'inquirer', 'endorse', 'reelection']"
99,"['vote', 'obama', 'tho']"
100,"['think', 'obama', 'win']"
101,"['obama', 'start', 'term', 'month', 'obama']"
102,"['time', 'change', 'change', 'obama', 'vote', 'obama']"
103,"['lade', 'go', 'america', 'iraq', 'shortly', 'afghanistan', 'medicare', 'improve', 'affordable', 'health', 'citizens', 'accomplish', 'obama']"
104,"['must', 'read', 'piece', 'brilliant', 'not', 'worry', 'obama', 'still', 'get', 'via', 'obama']"
105,"['myron', 'cohen', 'tell', 'florida', 'sure', 'go', 'obama', 'auidence', 'still', 'florida']"
106,"['mr', 'president', 'believe', 'answer', 'appropriate', 'support', 'romney', 'attack']"
107,"['thank', 'not', 'obama', 'not', 'would', 'dad', 'lose', 'everything', 'would', 'pension']"
108,"['women', 'obama', 'republican', 'attack', 'women', 'right', 'part', 'via']"
109,"['pls', 'inform', 'public', 'romney', 'wld', 'hve', 'send', 'troop', 'much', 'debt', 'would', 'hve', 'causd']"
110,"['job', 'last', 'months', 'dow', 'yr', 'high', 'consumer', 'confidence', 'home', 'price', 'rise', 'cut', 'deficit', 'vs', 'obama']"
111,"['town', 'hall', 'format', 'bet', 'obama', 'win']"
112,"['president', 'obama', 'job', 'performance', 'not', 'warrant', 'reelection', 'ihave', 'post', 'sarcastic', 'reason', 'reelect']"
113,"['owe', 'barack', 'obama', 'big', 'time', 'presidents', 'deal', 'obstructionist', 'opposition', 'still', 'move', 'us', 'forward']"
114,"['students', 'pick', 'obama', 'mirror', 'actual', 'outcome', 'two', 'presidential', 'elections', 'since']"
115,"['start', 'iranian', 'lead', 'revolution', 'make', 'people', 'suffer', 'nice', 'one', 'obama']"
116,"['fyi', 'watch', 'lgbt', 'celebrities', 'star', 'new', 'video', 'support', 'obama']"
117,"['type', 'tactic', 'not', 'surprise', 'lose', 'integrity', 'since', 'throw', 'obama']"
118,"['forget', 'ruby', 'ok', 'switch', 'obama', 'sell']"
119,"['speak', 'existence', 'obama', 'win', 'tonight', 'hand']"
120,"['supporters', 'follow', 'elec', 'closely', 'obama', 'definitely', 'support', 'vs', 'follow', 'less', 'closely']"
121,"['bill', 'go', 'today', 'pres', 'obama', 'fool', 'page', 'think', 'see', 'tonight']"
122,"['obama', 'not', 'qualify', 'error', 'exist', 'elections', 'expect', 'victory']"
123,"['latest', 'political', 'stunt', 'rumor', 'obama', 'plan', 'gutsy', 'move', 'militants']"
124,"['even', 'gene', 'simmons', 'bail', 'obama']"
125,"['days', 'election', 'day', 'ready', 'cheer', 'president', 'obama', 'tonight', 'debate', 'obama', 'biden']"
126,"['nah', 'not', 'obama', 'put', 'fuck', 'situation', 'take', 'time', 'change', 'know', 'people', 'impatient', 'romney', 'ready']"
127,"['not', 'fightforjobs', 'obama', 'get', 'boot', 'people', 'start', 'hire', 'nothing', 'wrong', 'america']"
128,"['unless', 'audience', 'nothing', 'ceos', 'definitely', 'obama']"
129,"['wish', 'ppl', 'stop', 'tweet', 'support', 'romney', 'support', 'obama', 'eff', 'lax', 'good', 'differ', 'view']"
130,"['despite', 'ryan', 'heritage', 'ireland', 'stick', 'obama']"
131,"['not', 'often', 'catch', 'defend', 'obama', 'gas', 'price', 'take', 'office', 'temporary', 'month', 'prior', 'bush']"
132,"['new', 'yorkers', 'show', 'support', 'obama', 'tonight', 'patriotic', 'banners', 'obama', 'sign', 'outside', 'debate', 'venue', 'show', 'not', 'want']"
133,"['agree', 'president', 'obama', 'must', 'assertive', 'direct', 'short', 'clear', 'answer']"
134,['obama']
135,"['true', 'obama', 'know', 'expect', 'back', 'stronger']"
136,"['obama', 'lose', 'say', 'move', 'europe', 'niggas', 'paris']"
137,"['wow', 'incredibly', 'move', 'effective', 'obama', 'highlight', 'progress', 'lgbt', 'community', 'must', 'see']"
138,"['obama', 'seem', 'absolutely', 'right', 'libya', 'drama', 'ambassador', 'leave', 'dead', 'execute', 'qaeda', 'admission']"
139,"['team', 'obama', 'day']"
140,"['obama', 'take', 'right', 'stance', 'debate']"
141,"['not', 'change', 'empy', 'promise', 'mean', 'please', 'vote', 'obama']"
142,"['republican', 'steve', 'schmidt', 'clear', 'victory', 'president', 'cbs', 'snap', 'poll', 'obama', 'win']"
143,['obama']
144,"['value', 'education', 'womanhood', 'future', 'children', 'embrace', 'diversity', 'obama', 'stand', 'obama']"
145,"['not', 'vote', 'obama', 'black', 'dislike', 'romney', 'policies', 'obama', 'happen', 'black']"
146,"['darn', 'bro', 'feel', 'bad', 'sorry', 'sweetie', 'obama', 'today']"
147,"['hey', 'obama', 'say', 'future', 'plan', 'oh', 'wait', 'could', 'not', 'hear', 'terrible', 'presence', 'waste', 'promise']"
148,"['new', 'pick', 'line', 'like', 'president', 'obama', 'yeah', 'work']"
149,"['great', 'piece', 'obama', 'not', 'call', 'benghazi', 'act', 'terror', 'speech']"
150,"['really', 'hope', 'obama', 'romney', 'fight', 'drone', 'next', 'debate', 'two', 'us', 'citizens', 'enter', 'neither', 'leave', 'due', 'process']"
151,"['obama', 'debate', 'whew', 'go', 'sleep', 'romney', 'gogringogo']"
152,['obama']
153,"['not', 'cool', 'obama', 'romney', 'cross', 'paths', 'stage', 'romney', 'check', 'wallet', 'snotted', 'one']"
154,"['like', 'obama', 'unfollwed']"
155,"['proud', 'obama', 'prez', 'represent', 'obama', 'obama', 'forpresident']"
156,"['debate', 'obama']"
157,"['debate', 'romney', 'interview', 'not', 'know', 'answer', 'question', 'not', 'give', 'job', 'obama']"
158,['obama']
159,"['take', 'obama', 'weeks', 'say', 'benghazi', 'terror', 'attack']"
160,"['obama', 'blow', 'credibility', 'whole', 'even', 'lie', 'first', 'response', 'libya']"
161,"['well', 'always', 'obama', 'nothing', 'lie', 'spew', 'rhetoric', 'give', 'empty', 'speeches', 'promise', 'like', 'last', 'four', 'years']"
162,"['cbs', 'poll', 'give', 'obama', 'point', 'victory', 'far', 'less', 'think', 'would', 'undecideds', 'give', 'romney', 'edge', 'econ', 'discussions', 'hmm']"
163,"['romney', 'good', 'insult', 'obama', 'never', 'actually', 'answer', 'question', 'ask', 'obama']"
164,"['make', 'donation', 'today', 'support', 'president', 'obama']"
165,"['afraid', 'rub', 'believe', 'obama', 'rhetoric', 'never', 'see', 'light', 'certain', 'liberal', 'media', 'say', 'obama']"
166,"['debate', 'honesty', 'debate', 'good', 'tv', 'obama', 'make', 'lose', 'grind', 'romney', 'notained', 'gain', 'last', 'debate', 'draw']"
167,"['recession', 'inevitable', 'result', 'bush', 'fiscal', 'policies', 'bad', 'would', 'obama', 'soften', 'blow']"
168,"['go', 'school', 'obama', 'need', 'win', 'election', 'pare', 'nots', 'not', 'sit', 'around']"
169,"['obama', 'do', 'yrs', 'please', 'not', 'say', 'obama', 'not', 'affect', 'please', 'explain']"
170,"['healthcare', 'political', 'obama', 'vs', 'romney', 'differ', 'health', 'issue']"
171,"['local', 'athens', 'rabbi', 'say', 'comment', 'romney', 'last', 'night', 'women', 'binder', 'not', 'joke', 'obama', 'rally']"
172,"['fascinate', 'graphic', 'show', 'race', 'obama', 'downer', 'see']"
173,"['ohhmyy', 'obama', 'get', 'destroy', 'debate', 'lose', 'atm', 'romney', 'puttin', 'dirtt']"
174,"['obama', 'need', 'make', 'first', 'lackluster', 'debate', 'president', 'obama', 'face', 'challenge', 'second', 'debat', 'obama']"
175,"['lie', 'damn', 'lie', 'obama', 'statistics']"
176,"['obama', 'promise', 'transperancy', 'yrs', 'ago', 'part', 'get', 'instead']"
177,"['obama', 'step', 'criticism', 'romney', 'battle', 'women', 'voters', 'president', 'iowa', 'poke', 'fun', 'romney', 'binders']"
178,"['upload', 'video', 'obama', 'want', 'cut', 'military', 'spend']"
179,"['bon', 'jovi', 'springsteen', 'hit', 'campaign', 'trail', 'obama', 'usa', 'today']"
180,"['google', 'news', 'obama', 'come', 'swing', 'debate', 'swing', 'state', 'reuters']"
181,"['speak', 'journalists', 'follow', 'suit', 'obama', 'crowley', 'seem', 'ready', 'interject', 'rise', 'garden', 'transcript', 'obama', 'last', 'night']"
182,"['fact', 'check', 'obama', 'romney', 'apple', 'china', 'via']"
183,"['herman', 'cain', 'run', 'barack', 'obama', 'nobody', 'election']"
184,"['need', 'see', 'debate', 'last', 'night', 'hope', 'obama', 'destroy', 'romney', 'cannot', 'stand']"
185,"['obama', 'way']"
186,"['not', 'obama', 'president', 'last', 'four', 'years', 'enough']"
187,"['comment', 'doesa', 'anyone', 'think', 'one', 'make', 'change', 'obama', 'years', 'think']"
188,"['obama', 'chillest', 'president', 'ever']"
189,"['comment', 'awesome', 'obama', 'would', 'win', 'worldwide', 'vote', 'landslide']"
190,"['bush', 'bring', 'us', 'obama', 'work', 'get', 'us', 'back', 'top', 'unemployment', 'level', 'reagan']"
191,"['obama', 'need', 'better', 'second', 'time', 'around']"
192,"['people', 'vote', 'better', 'vote', 'obama', 'bitch', 'not', 'go', 'food', 'stamp', 'racist']"
193,"['obama', 'knowledgeable', 'inform', 'voters', 'via', 'youtube']"
194,"['president', 'obama', 'proud', 'statements', 'improve', 'us', 'image', 'might', 'boomerang', 'hill', 'defcon', 'hill']"
195,"['go', 'get', 'pres', 'obama', 'win', 'one', 'seamus', 'rest', 'us']"
196,"['agree', 'still', 'resonate', 'jay', 'obama', 'restore', 'faith', 'power', 'vote']"
197,"['shitnoonesays', 'glad', 'obama', 'fix', 'economy']"
198,"['really', 'hope', 'obama', 'win', 'election', 'womens', 'right', 'really', 'line', 'smh', 'obama']"
199,"['congrats', 'think', 'obama', 'prepare', 'hate', 'strong', 'not', 'alone']"
200,"['jay', 'obama', 'campaign', 'inspire', 'young', 'people', 'vote']"
201,"['debate', 'obama', 'blast', 'george', 'bush', 'trillion', 'deficit']"
202,"['president', 'obama', 'open', 'doors', 'ofgreat', 'diversity', 'millions', 'ppl', 'students', 'encouragement', 'race', 'creeds', 'religions']"
203,"['need', 'strengthen', 'education', 'support', 'teachers', 'like', 'obama', 'say']"
204,"['not', 'vote', 'obama', 'work', 'government']"
205,"['not', 'rest', 'potus', 'reelect', 'future', 'not', 'need', 'car', 'salesman', 'white', 'house', 'obama']"
206,"['consensus', 'seem', 'obama', 'not', 'flat', 'like', 'romney', 'last', 'time', 'google', 'binders', 'full', 'women']"
207,"['somebody', 'say', 'reason', 'black', 'vote', 'obama', 'black', 'not', 'true', 'vote', 'obama', 'right', 'job']"
208,"['vote', 'obama', 'call', 'competition', 'bluff', 'last', 'night', 'would', 'wear', 'obama', 'shirt', 'top', 'not', 'go', 'officeday']"
209,"['obama', 'gt', 'vote', 'clean', 'something', 'decades', 'romney', 'think', 'happen', 'yrs', 'ago']"
210,"['read', 'analysis', 'obama', 'regain', 'foot', 'feisty', 'second', 'debate', 'binu']"
211,"['obama', 'coolest', 'president', 'ever']"
212,"['fyi', 'obama', 'not', 'win', 'debate']"
213,"['obama', 'go', 'romney', 'tonight']"
214,"['obama', 'president']"
215,"['obama', 'obama', 'whole', 'reason', 'gov', 'find', 'osama']"
216,"['president', 'obama', 'debate']"
217,"['obama', 'really', 'go', 'yesterday', 'romney']"
218,"['choose', 'stay', 'obama', 'good']"
219,"['obama', 'know', 'everything', 'last', 'night']"
220,"['florida', 'obama', 'fan', 'like', 'saw']"
221,"['team', 'obama']"
222,"['case', 'point', 'would', 'let', 'someone', 'steal', 'vote', 'get', 'obama', 'logic', 'would', 'still', 'make', 'obama', 'president']"
223,"['three', 'weeks', 'thank', 'goodness', 'obama', 'wrap', 'nj', 'pa', 'not', 'get', 'ads']"
224,"['african', 'american', 'male', 'ask', 'vote', 'obama', 'answer', 'well']"
225,"['obama', 'back', 'game']"
226,"['last', 'night', 'show', 'romney', 'take', 'trash', 'talk', 'president', 'proud', 'president']"
227,"['watch', 'highlight', 'form', 'second', 'debate', 'obama', 'absolutely', 'rip', 'romney', 'apart']"
228,"['gobama', 'not', 'vote', 'ever', 'stand', 'together', 'make', 'difference', 'vote', 'obama']"
229,"['obama', 'start', 'mma', 'fight', 'class', 'morning', 'romney', 'better', 'ready', 'kick', 'chin']"
230,"['obama', 'good', 'job', 'second', 'debate', 'time', 'democratic', 'pundits', 'stop', 'carp', 'run', 'president']"
231,"['obama', 'lookin', 'sexy']"
232,"['obama', 'debaatee']"
233,"['proud', 'obama']"
234,"['go', 'obama']"
235,"['obama', 'thing', 'last', 'night']"
236,"['obama', 'life']"
237,"['honey', 'boo', 'boo', 'support', 'obama', 'say']"
238,"['lose', 'nottell', 'thing', 'one', 'msm', 'american', 'people', 'obama', 'way']"
239,"['not', 'tell', 'breitfart', 'look', 'debate', 'rise', 'color', 'glass', 'obama', 'totally', 'style', 'fact', 'record', 'truth']"
240,"['libs', 'scream', 'obama', 'intention', 'make', 'gun', 'grab', 'assaultweaponban', 'obama']"
241,"['cleantech', 'obama', 'definitely', 'better', 'choice']"
242,"['argue', 'presidential', 'figureheads', 'legislation', 'still', 'gonna', 'fcked', 'neither', 'great', 'job', 'choose', 'obama']"
243,"['smart', 'bait', 'romney', 'first', 'debate', 'force', 'romney', 'show', 'hand', 'obama', 'strategically', 'take']"
244,"['weird', 'honestly', 'find', 'obama', 'kinda', 'hot']"
245,"['roses', 'red', 'twitter', 'blue', 'vote', 'obama', 'wtf', 'romney', 'go']"
246,"['fox', 'news', 'call', 'draw', 'must', 'mean', 'obama']"
247,"['yes', 'obama', 'win', 'go', 'win', 'back', 'presidency', 'go', 'face', 'one', 'term', 'black', 'president']"
248,"['debate', 'obama', 'hand']"
249,"['obama', 'give', 'fast', 'furious', 'gun', 'embassy', 'benghazi', 'embassador', 'stevens', 'others', 'could', 'alive', 'today', 'tcot']"
250,"['obama', 'second', 'debate']"
251,"['impress', 'obama', 'work', 'education', 'answer', 'even', 'connect', 'gun', 'violence', 'possible', 'talk', 'abt', 'two', 'things']"
252,"['think', 'hot', 'th', 'grade', 'even', 'buy', 'obama', 'shirt', 'still', 'one', 'lmao']"
253,"['watch', 'debate', 'really', 'appreciate', 'obama', 'use', 'term', 'undocumented', 'instead', 'illegal', 'immigrants']"
254,"['obama', 'bus', 'driver']"
255,"['usual', 'time', 'obama', 'sound', 'conservative', 'republicans', 'know']"
256,"['honestly', 'not', 'debate', 'obama', 'gonna', 'win', 'cuz', 'black']"
257,"['might', 'right', 'know', 'election', 'vote', 'obama', 'go', 'win']"
258,"['even', 'though', 'look', 'like', 'obama', 'asleep', 'pilllow', 'debate', 'last', 'night', 'really', 'invigorate', 'great', 'debate', 'around']"
259,"['word', 'pyrrhic', 'come', 'mind', 'describe', 'obama', 'win']"
260,"['last', 'debate', 'obama', 'awesome', 'literally', 'kick', 'romneys', 'mormon', 'jelly', 'butt']"
261,"['not', 'let', 'romney', 'run', 'game', 'go', 'vote', 'barack', 'obama']"
262,"['obama', 'promote', 'education', 'look', 'pell', 'grant']"
263,"['kool', 'aid', 'drinker', 'saw', 'obama', 'victory']"
264,"['obama', 'definitely', 'bring', 'game', 'last', 'night', 'best', 'line', 'get', 'transcript']"
265,"['american', 'definitely', 'vote', 'obama']"
266,"['obama', 'awesome', 'go', 'dawg']"
267,"['debate', 'not', 'matter', 'poll', 'not', 'matter', 'obama', 'win', 'election', 'via']"
268,"['do', 'wendy', 'skip', 'obama', 'city']"
269,['obama']
270,"['get', 'barak', 'obama', 'wonder', 'single']"
271,"['dream', 'obama', 'alien', 'cause', 'breathe', 'green', 'goo']"
272,"['vote', 'obama', 'fantasize', 'paul', 'ryan', 'accord', 'web', 'designer']"
273,"['mean', 'obama', 'lt']"
274,['obama']
275,"['amen', 'obama', 'much', 'better', 'tonight', 'town', 'halls', 'fort']"
276,"['not', 'get', 'twist', 'president', 'obama', 'true', 'gentleman', 'care', 'everyone', 'even', 'haters']"
277,"['days', 'election', 'day', 'ready', 'cheer', 'president', 'barackobama', 'tonight', 'debate']"
278,"['clever', 'obama']"
279,"['jay', 'wax', 'eloquent']"
280,"['days', 'election', 'day', 'ready', 'cheer', 'president', 'barackobama', 'tonight', 'debate', 'barackobama', 'biden']"
281,"['consider', 'obama', 'track', 'record', 'good', 'guess', 'ok']"
282,"['far', 'cycle', 'bet', 'poll', 'average', 'converge', 'obama', 'pretty', 'much', 'always', 'right']"
283,"['nice', 'work', 'reason', 'elect', 'president', 'obama', 'reason', 'mike', 'monteiro']"
284,"['power', 'move', 'us', 'forward', 'president', 'barack', 'obama']"
285,"['tire', 'hear', 'bad', 'obama', 'gas', 'hover', 'around', 'little', 'control', 'global', 'commodity']"
286,"['obama', 'guy', 'purple', 'shirt', 'promise', 'keep', 'via']"
287,"['vote', 'barack', 'obama', 'vice', 'president', 'biden', 'us', 'embassy', 'abu', 'dhabi']"
288,"['hope', 'president', 'barack', 'obama', 'kick', 'serious', 'ass', 'tonight']"
289,"['big', 'lie', 'obama', 'not', 'call', 'benghazi', 'attack', 'terrorism', 'sep']"
290,"['days', 'election', 'day', 'ready', 'cheer', 'president', 'barackobama', 'tonight', 'debate', 'barackobama', 'biden']"
291,"['thank', 'obama', 'obama', 'obama', 'romney', 'ryan']"
292,"['obama', 'pride', 'lgbt', 'americans', 'obama', 'via', 'americans', 'listen']"
293,"['catholics', 'obama', 'via']"
294,"['romney', 'barack', 'obama', 'could', 'not', 'yea', 'annoy', 'fuck', 'shit', 'go', 'away', 'sir']"
295,"['even', 'though', 'bermuda', 'really', 'see', 'wreck', 'romney', 'tonight']"
296,"['not', 'vote', 'obama']"
297,"['obama', 'better', 'win']"
298,"['obama', 'better', 'win']"
299,"['jesse', 'tyler', 'ferguson', 'zachary', 'quinto', 'wanda', 'sykes', 'endorse', 'obama', 'campaign', 'video', 'seven', 'via']"
300,"['obama', 'boost', 'court', 'win', 'ohio', 'early', 'vote']"
301,"['know', 'people', 'gonna', 'dislike', 'not', 'like', 'either', 'presidential', 'candidates', 'shinier', 'turd', 'obama']"
302,"['watch', 'debate', 'tonight', 'obama']"
303,"['future', 'historians', 'could', 'well', 'conclude', 'obama', 'lead', 'biggest', 'redistribution', 'wealth', 'usa', 'decades']"
304,"['btw', 'see', 'interview', 'merle', 'haggard', 'endorse', 'obama']"
305,"['obama', 'record', 'office', 'stellar', 'exp', 'kill', 'us', 'mfg', 'company']"
306,"['people', 'like', 'obama', 'motto', 'romney', 'screw', 'politics', 'ish', 'hella', 'funny']"
307,"['parody', 'reality', 'obama', 'win', 'plutocrats', 'media', 'research', 'center', 'via']"
308,"['obama', 'competent', 'leader']"
309,"['obama', 'return', 'hope', 'change', 'message']"
310,"['vote', 'obama', 'yes', 'obama', 'approve', 'tweet']"
311,"['ppp', 'obama', 'weather', 'post', 'debate', 'fallout', 'lead', 'via']"
312,"['celebrities', 'attempt', 'drag', 'obama', 'across', 'finish', 'line', 'via']"
313,"['via', 'rmoney', 'budget', 'add', 'trillion', 'debt', 'accord']"
314,"['dems', 'memo', 'obama', 'need', 'vision', 'future']"
315,"['obama', 'camp', 'predict', 'feistier', 'show', 'debate']"
316,"['vote', 'romney', 'take', 'pink', 'starburst', 'leave', 'red', 'obama']"
317,"['morgan', 'freeman', 'run', 'president', 'holy', 'hell', 'obama', 'good', 'almost', 'make', 'vote']"
318,"['hate', 'republicans', 'dump', 'bush', 'fuck', 'up', 'obama', 'not', 'able', 'repair']"
319,"['people', 'like', 'obama', 'thats', 'motto', 'romney']"
320,"['like', 'obama']"
321,"['go', 'obama']"
322,"['proud', 'president', 'obama', 'tonight', 'debate']"
323,"['president', 'obama', 'win', 'debate', 'handily', 'end', 'strong', 'defense', 'via']"
