"['sheesh', 'lie', 'right', 'obama', 'falsely', 'claim', 'get', 'back', 'every', 'dime', 'bailout', 'money', 'day', 'report', 'billion', 'loss']",-1
"['every', 'grandpare', 'not', 'obama', 'sticker', 'car', 'ought', 'hate', 'grandkids', 'sticker', 'underneath']",-1
"['matter', 'way', 'obama', 'attempt', 'bloviate', 'tonight', 'baggage', 'amp', 'americans', 'live', 'not', 'talk', 'way']",-1
"['tonights', 'debate', 'not', 'go', 'help', 'obama', 'way']",0
"['obama', 'actual', 'safest']",0
"['obama', 'may', 'not', 'socialist', 'strict', 'dictionary', 'definition', 'sure', 'head', 'country', 'direction']",-1
"['obama', 'tonight', 'wanna', 'see', 'less', 'king', 'malcolm']",0
"['obama', 'fuel', 'standards', 'shape', 'future', 'transportation']",0
"['thank', 'obama', 'class', 'today']",1
"['not', 'believe', 'real', 'ross', 'produce', 'support', 'chart', 'ross', 'perot', 'endorse', 'romney', 'president']",0
"['obama', 'promise', 'remind', 'high', 'school', 'kid', 'run', 'class', 'president', 'put', 'coke', 'machine', 'cafeteria']",-1
"['show', 'picture', 'obama', 'yr', 'class', 'lot', 'know', 'name', 'none', 'know', 'could', 'name', 'one', 'direction', 'not', 'know', 'olympians']",0
"['not', 'strong', 'personal', 'professional', 'convictions', 'resume', 'builder', 'not', 'pimp', 'america', 'go', 'cruise']",0
"['barack', 'wit', 'tits', 'obama']",0
"['ban', 'cnn', 'house', 'long', 'time', 'ago', 'prove', 'cnn', 'host', 'go', 'battle', 'obama']",0
"['romney', 'obama', 'obama']",1
"['green', 'energy', 'loan', 'go', 'obama', 'donors', 'least', 'green', 'energy', 'company', 'go', 'bust']",-1
"['kareen', 'obama', 'not', 'win', 'white', 'people', 'furious', 'ask', 'kid', 'get', 'kidnap']",-1
"['way', 'obama', 'win', 'fraud', 'voter', 'fraud', 'way', 'america', 'destruction', 'chuck', 'norris', 'page']",-1
"['go', 'obama']",0
"['obama', 'gettin', 'vote', 'cause', 'hes', 'black']",1
['obama'],0
"['days', 'election', 'day', 'ready', 'cheer', 'president', 'obama', 'tonight', 'debate']",1
"['arm', 'force', 'show', 'overwhelm', 'support', 'obama', 'opensecrets', 'blog', 'opensecrets']",1
"['president', 'obama', 'policies', 'last', 'years', 'block', 'congress', 'could', 'help']",-1
"['obama', 'try', 'bend', 'town', 'hall', 'debate', 'format', 'advantage']",0
"['debatepredictions', 'big', 'bird', 'not', 'save', 'obama', 'look', 'like', 'total', 'embarrassment', 'regard', 'benghazi', 'cover']",-1
"['something', 'know', 'obama', 'not', 'really', 'like', 'people', 'throw', 'people', 'bus', 'easily']",-1
"['top', 'reason', 'via', 'tube', 'clearly', 'state', 'agenda', 'obama']",0
"['love', 'poll', 'report', 'news', 'obama', 'lead', 'say', 'important']",0
"['senate', 'hopeful', 'thompson', 'say', 'send', 'obama', 'back', 'kenya', 'yahoo', 'news', 'via']",-1
"['everyone', 'able', 'vote', 'obama', 'vs', 'romney', 'choose', 'vote', 'romney', 'would', 'never', 'speak']",1
"['obama', 'okay', 'go', 'air', 'take', 'responsibility', 'bottom', 'line', 'loyalty', 'agree']",-1
"['justify', 'action', 'world', 'dread', 'terrorist', 'obama', 'take', 'side', 'terrorism']",-1
"['ever', 'kid', 'tell', 'barack', 'obama', 'terrible', 'president']",-1
"['obama', 'mins', 'away', 'drive', 'thru', 'not', 'good', 'look', 'day']",0
"['obama', 'lose', 'debate', 'tonight', 'lie', 'cover', 'up', 'leadership']",-1
"['today', 'barack', 'obama', 'mislead', 'debate', 'bear', 'alive', 'infants', 'protection', 'act', 'abortion']",-1
"['scholastic', 'news', 'obama', 'win', 'theyhave', 'wrong', 'elections', 'right', 'since', 'nixon']",0
"['hope', 'ppl', 'smarter', 'vote', 'obama', 'cuz', 'hes', 'black', 'knw', 'vote', 'black', 'guy']",0
"['may', 'feel', 'like', 'obama', 'bag', 'especially', 'md', 'never', 'get', 'comfortable', 'not', 'every', 'last', 'damn', 'vote', 'account']",0
"['obama', 'puppet', 'perform', 'top', 'obama', 'conspiracy', 'videos']",-1
"['wrong', 'reagan', 'jfk', 'reagan', 'inherit', 'worse', 'economy', 'obama']",0
"['reporter', 'aware', 'michelle', 'vote', 'yesterday', 'obama', 'turn', 'yell', 'back', 'thank', 'goodness']",0
"['obama', 'deliver', 'pizza', 'volunteer', 'campaign', 'workers', 'weekend', 'obviously', 'prepare', 'life', 'private', 'sector']",-1
"['vote', 'president', 'obama', 'last', 'time', 'around', 'disappoint', 'job', 'piss', 'poor', 'president', 'thank']",-1
"['obama', 'unleash', 'alter', 'ego', 'debate', 'last', 'time', 'forget', 'pimp', 'cane', 'hold', 'back']",0
"['hey', 'obama', 'suck', 'ass']",-1
"['smart', 'women', 'know', 'obama', 'say', 'policies', 'would', 'cause', 'energy', 'price', 'skyrocket', 'mean']",-1
"['get', 'excite', 'obama', 'visit', 'tomorrow', 'read']",0
"['would', 'like', 'reiterate', 'answer', 'anything', 'obama', 'say', 'tomorrow', 'libya', 'trillion']",-1
"['obama', 'find', 'intelligence', 'patsy', 'take', 'blame', 'bogus', 'video', 'excuse', 'benghazi', 'attack', 'obama', 'lie']",-1
"['closer', 'get', 'election', 'obama', 'want', 'prove', 'fight']",0
"['former', 'aide', 'obama', 'stun', 'politics', 'really', 'like', 'people', 'via', 'ouch']",-1
"['shes', 'try', 'take', 'flak', 'obama', 'since', 'try', 'get', 'reelect']",-1
"['obama', 'promise', 'cut', 'deficit', 'spend', 'bunch', 'money', 'education', 'green', 'energy', 'create', 'job', 'hear']",-1
"['good', 'luck', 'obama', 'drink', 'bite', 'drink', 'last', 'week']",1
"['hello', 'bush', 'americans', 'kill', 'quada', 'american', 'soil', 'obama', 'americans', 'kill', 'libya', 'next', 'question']",0
"['tax', 'ridiculous', 'monthly', 'paycheck', 'whittle', 'like', 'tell', 'obama', 'tell', 'kevin', 'rogers']",0
"['terrorist', 'obama']",0
"['obama', 'fine']",1
"['people', 'love', 'say', 'vote', 'obama', 'cause', 'black', 'well', 'vote', 'black', 'lol']",0
"['wi', 'gop', 'mailer', 'obama', 'not', 'build', 'comment', 'mean', 'believe', 'government', 'build', 'businesses', 'false']",0
"['celebrities', 'help', 'obama', 'make', 'close', 'argument']",0
"['love', 'people', 'passionate', 'politics', 'obama', 'gonna', 'fuck', 'country', 'like', 'dude', 'let', 'eat', 'burrito', 'peace']",0
"['not', 'true', 'murray', 'obama', 'lie', 'even', 'liberal', 'media', 'call', 'reality', 'obama', 'raise', 'tax']",-1
['obama'],0
"['yes', 'think', 'obama', 'really', 'start', 'look', 'leak', 'docs', 'obama', 'make', 'deal', 'hillary', 'like']",0
"['haha', 'doctor', 'one', 'cool', 'ass', 'dude', 'swear', 'talk', 'shit', 'mom', 'obama', 'supporters', 'lmao']",0
"['fuck', 'communism', 'fuck', 'fdr', 'fuck', 'obama']",-1
"['dear', 'president', 'obama', 'not', 'stop', 'house', 'way', 'back', 'hofstra', 'ihave', 'get', 'suggestions']",0
"['feel', 'fabulous', 'look', 'beautiful', 'day', 'president', 'obama', 'ask', 'feel', 'tonight', 'pool']",0
"['absolutely', 'right', 'nightmare', 'obama', 'elect']",-1
"['prediction', 'matter', 'happen', 'tonight', 'debate', 'obama', 'pronounce', 'winner', 'progmedia', 'stories', 'already', 'write']",0
"['politicians', 'fail', 'obama', 'mr', 'get', 'yr', 'info', 'guttmacher']",0
"['obama', 'likely', 'blow', 'second', 'debate']",-1
"['bad', 'obama', 'economy', 'gdp', 'growth', 'worse', 'cuba']",-1
"['hope', 'obama', 'show', 'time', 'leave', 'not', 'make', 'excuse', 'like', 'altitude', 'race', 'reason', 'teleprompterman', 'fail']",-1
"['uninstalling', 'obama', 'complete']",-1
"['president', 'need', 'channel', 'little', 'biden', 'tonight', 'debate', 'need', 'go', 'obama', 'bama']",0
"['obama', 'not', 'aggressive', 'connect', 'tonight', 'people', 'watch', 'see', 'engage']",0
"['misanthrope', 'obama', 'former', 'aide', 'obama', 'stun', 'politics', 'really', 'like', 'people']",-1
"['join', 'support', 'support', 'president', 'obama', 'senate', 'democrats', 'via']",1
"['mean', 'not', 'get', 'obama', 'starbucks', 'card']",0
"['certainly', 'hope', 'government', 'transparency', 'come', 'tonight', 'anyone', 'believe', 'obama', 'admin', 'transpare', 'not']",-1
"['obama', 'get', 'problems', 'via']",0
"['ross', 'perot', 'not', 'afford', 'obama', 'moines', 'register']",-1
"['youtube', 'skip', 'obama', 'not', 'romney', 'foul']",0
"['obama', 'love', 'america', 'like', 'oj', 'love', 'nicole']",-1
"['america', 'not', 'obama', 'uk', 'pls', 'look']",0
"['nooo', 'sad', 'shoot', 'school', 'girl', 'head', 'support', 'obama', 'eish']",0
"['obama', 'double', 'deceit', 'fraud', 'lie', 'coverup', 'invoke', 'exec', 'privilege']",-1
"['sweet', 'obama', 'crew', 'issue', 'stab', 'baby', 'head', 'kill']",-1
"['yes', 'obama', 'plan', 'full', 'detail', 'soon', 'see', 'plan']",-1
"['already', 'know', 'one', 'black', 'people', 'get', 'take', 'take', 'look', 'sport', 'thing', 'office', 'obama', 'years']",1
"['president', 'obama', 'job', 'council', 'create', 'job', 'republicans', 'stand', 'block', 'pbo', 'job', 'plan']",1
"['obama', 'endorse', 'fail', 'one', 'way', 'streets', 'mindsets']",-1
"['obama', 'sorta', 'already', 'not', 'hood', 'voice']",0
"['obama', 'great', 'math', 'divide', 'country', 'subtract', 'job', 'add', 'debt', 'amp', 'multiply', 'misery']",-1
"['hillary', 'fell', 'sword', 'obama']",0
"['hillary', 'fall', 'sword', 'buck', 'stop', 'obama', 'desk', 'right', 'vegas', 'fund', 'raiser', 'day', 'people', 'die']",-1
"['find', 'pretty', 'cool', 'obama', 'visit', 'little', 'athens', 'ohio', 'ohio', 'university', 'one', 'hear', 'athens', 'probably']",0
"['say', 'link', 'exactly', 'think', 'obama', 'obama', 'not', 'people']",-1
"['gasoline', 'price', 'double', 'obama', 'billboard', 'say']",-1
"['obama', 'travel', 'plan', 'show', 'map', 'wide', 'open']",0
"['pay', 'obama', 'victory', 'fund', 'suppose', 'send', 'positive', 'message']",0
"['drama', 'vote', 'obama', 'hoodies']",0
"['confident', 'obama', 'help', 'continue']",1
"['obama', 'able', 'back', 'pedal']",-1
"['need', 'miracle', 'new', 'not', 'believe']",-1
"['early', 'say', 'obama', 'not', 'well', 'today', 'go', 'riot']",0
"['ex', 'obama', 'aide', 'stun', 'politics', 'really', 'not', 'like', 'people']",-1
"['herald', 'many', 'obama', 'supporters', 'brown', 'actually', 'homeless', 'people', 'pay', 'campaign']",-1
"['seriously', 'kind', 'magic', 'conjure', 'order', 'fix', 'obama', 'break']",-1
"['obama', 'go', 'lose', 'tonight', 'debate']",-1
"['outline', 'specifically', 'grip', 'bo', 'obama', 'apologist', 'positively', 'churchillian', 'comparison']",0
"['neverforget', 'obama', 'admit', 'lie']",-1
"['president', 'barack', 'obama', 'weigh', 'mariah', 'carey', 'nicki', 'minaj', 'feud', 'president', 'barack', 'obama', 'better', 'things', 'sure']",0
"['vote', 'romney', 'thank']",-1
"['hear', 'honey', 'boo', 'boo', 'support', 'obama']",0
"['obama', 'elect', 'president', 'cry', 'amp', 'white', 'guy', 'next']",0
"['give', 'win', 'matter', 'make', 'repeat', 'focus', 'tax', 'return']",-1
"['obama', 'investment', 'money', 'unsustainable', 'green', 'job', 'continue']",-1
"['obama', 'better', 'not', 'suck', 'debate', 'tonight', 'feel', 'like', 'sleep']",0
"['tire', 'listen', 'democrats', 'office', 'talk', 'great', 'obama', 'open', 'eye', 'drive', 'us', 'iceberg']",-1
"['obama', 'might', 'lose']",-1
"['obama', 'pick', 'another', 'loser', 'green', 'investment']",-1
"['obama', 'policy', 'taxmagedon', 'intentional', 'insistent', 'inaction', 'response', 'outrage']",-1
"['get', 'watch', 'tonight', 'presidential', 'debate', 'volunteer', 'center', 'obama', 'campaign']",0
"['wonder', 'much', 'negroes', 'would', 'like', 'obama', 'not', 'black', 'since', 'always', 'say', 'not', 'factor']",-1
"['ask', 'vote', 'response', 'obama', 'need', 'financial', 'aid', 'food', 'stamp', 'lmfao']",0
"['obama', 'legalize', 'weed', 'right', 'last', 'term', 'lol']",0
"['benghazi', 'come', 'tell', 'obama', 'wait', 'obama', 'go', 'find', 'hillary', 'take', 'question']",-1
"['not', 'think', 'obama', 'promote', 'support', 'jay', 'make', 'conspiracy', 'theorists', 'go', 'wild']",0
"['obama', 'brace', 'would', 'truly', 'real', 'life', 'beavis', 'butthead']",-1
"['hillary', 'campaign', 'game', 'honestly', 'take', 'responsibility', 'would', 'do', 'day', 'one', 'drop', 'obama']",-1
"['not', 'obama', 'black', 'shitty', 'president']",-1
"['romneydebatetips', 'obama', 'bring', 'gm', 'ask', 'whether', 'investors', 'get', 'screw', 'bailout', 'sue', 'yet']",-1
"['feel', 'fabulous', 'obama', 'say', 'pool', 'look', 'beautiful', 'day', 'ask', 'hillary', 'blame', 'benghazi', 'keep', 'walk']",-1
"['hope', 'obama', 'bring', 'game', 'nite']",1
"['oh', 'shock', 'president', 'obama', 'lie', 'rev', 'wright', 'disappoint', 'hahahahahahaahaha']",-1
"['obama', 'doctrine', 'leadership', 'bow']",-1
"['hillary', 'obama', 'engender', 'sort', 'fealty', 'like', 'inept', 'civil', 'servant']",-1
"['obama', 'not', 'go', 'higher', 'jay']",0
"['obama', 'back', 'plan', 'lmfao', 'die', 'shit', 'funny']",-1
"['indep', 'latino', 'feel', 'positive', 'president', 'obama', 'tonight', 'hope', 'sensata', 'account', 'tax']",1
"['obama', 'show', 'way']",0
"['obama', 'lose', 'pack', 'shit', 'move', 'bikini', 'bottom', 'fuck', 'bullshit']",0
"['vote', 'obama', 'hahaa']",0
"['obama', 'joke']",-1
"['proud', 'apart', 'team', 'grass', 'root', 'youth', 'team', 'obama', 'credit', 'much', 'success']",1
"['things', 'would', 'get', 'tattoo', 'vote', 'barack', 'obama']",1
"['obama', 'deserve', 'american', 'currency']",1
"['glad', 'obama', 'not', 'take', 'side', 'pending', 'crisis', 'potus', 'weigh', 'nicki', 'mariah', 'beef']",0
"['vote', 'obama', 'ask', 'say', 'guy', 'clueless', 'liar', 'amp', 'lack', 'responsible', 'tangible', 'assets', 'leader', 'need']",-1
"['benghazi', 'obama', 'hide', 'fact', 'valeriej', 'attend', 'sec', 'brief', 'make', 'decisions', 'obama', 'delegate', 'amer', 'safety']",-1
"['obama', 'point', 'us', 'right', 'direction', 'ultimately', 'make', 'change']",1
"['obama', 'pick', 'another', 'loser', 'green', 'investment']",-1
"['obama', 'ultimate', 'white', 'problem']",0
"['obama', 'secure', 'important', 'farrakhan', 'endorsement']",-1
"['real', 'message', 'democrats', 'promote', 'republican', 'women', 'obama', 'think', 'women', 'dumb']",-1
"['obama', 'need', 'get', 'drink', 'coke', 'get', 'dementia', 'tonight', 'debate', 'like', 'biden', 'last', 'week', 'agree']",0
"['obama', 'need', 'practice', 'debate', 'bully', 'biden', 'get', 'embarrass']",0
"['offical', 'barrack', 'obama', 'get', 'endorsement', 'honey', 'boo', 'boo', 'better', 'redneckonize']",0
"['years', 'bring', 'obama', 'national', 'security', 'responsible', 'buck', 'stop']",0
"['not', 'work', 'obama', 'anymore']",0
"['osama', 'hide', 'behind', 'wive', 'last', 'moments', 'earth', 'obama', 'hide', 'behind', 'bill', 'wife', 'last', 'weeks', 'erection']",-1
"['obama', 'slogans', 'vote', 'obama', 'free', 'puppy', 'stick']",-1
"['comfort', 'obama', 'debate', 'history', 'washington', 'post']",-1
"['know', 'media', 'drool', 'able', 'claim', 'obama', 'win', 'pis', 'not', 'great', 'comeback']",-1
"['wizard', 'obama', 'president', 'not', 'lose', 'debate', 'lose', 'entire', 'image', 'genius', 'control']",-1
"['president', 'not', 'build', 'obama', 'really', 'not', 'like', 'people', 'thank', 'god', 'like', 'dog', 'better']",-1
"['amongst', 'prayers', 'today', 'include', 'president', 'obama', 'much', 'prayer', 'much', 'power']",1
"['not', 'obama', 'pay', 'women', 'less', 'take', 'blame', 'failures', 'lovely']",-1
"['obama', 'not', 'budget', 'one', 'propose', 'vote', 'unanimously']",-1
"['good', 'morning', 'self', 'loathe', 'lesbian', 'supporter', 'anti', 'gay', 'obama', 'missiles', 'shoot', 'missiles', 'sky', 'yet']",0
"['great', 'idea', 'someone', 'sell', 'comic', 'book', 'series', 'obama', 'dispensation']",0
"['another', 'misjudge', 'performance', 'mr', 'obama', 'tonight', 'could', 'indeed', 'close', 'seal', 'fate']",0
"['obama', 'list', 'prisoner', 'program', 'budget', 'priority', 'black', 'families', 'much', 'black', 'white', 'red', 'blue']",-1
"['obama', 'classic', 'fear', 'monger', 'divider', 'not', 'presidential']",-1
"['clint', 'president', 'obama', 'greatest', 'hoax', 'ever', 'perpetrate', 'american', 'people']",-1
"['insight', 'could', 'obama', 'grind', 'game', 'clinch', 'election', 'reuters']",0
"['taliban', 'call', 'obama', 'black', 'devil', 'charm', 'people', 'agree', 'kristof']",-1
"['thing', 'obama', 'get', 'common', 'idiots', 'color', 'relate', 'vote', 'buck']",-1
"['obama', 'tonight', 'debate', 'feel', 'fabulous', 'look', 'beautiful', 'day', 'pool']",0
"['biggest', 'woman', 'ihave', 'see', 'obama', 'failure', 'hillary', 'back']",-1
"['funny', 'obama', 'give', 'opinion', 'nicki', 'minaj', 'mariah', 'carey', 'feud', 'hopefully', 'opinion', 'inspire', 'move']",0
"['barack', 'obama', 'write', 'never', 'see', 'letter', 'push', 'radicals', 'political', 'position', 'chicago']",-1
"['sake', 'humanity', 'hope', 'barack', 'obama', 'elect', 'november']",1
"['wonder', 'president', 'obama', 'new', 'foreign', 'policy', 'strategy', 'blame', 'hillary', 'play', 'swing', 'state']",-1
"['african', 'americans', 'stick', 'obama', 'plum', 'line', 'washington', 'post', 'via']",-1
"['twitta', 'try', 'kill', 'like', 'videogame', 'obama', 'give', 'unlimited', 'continue', 'tho']",0
"['obama', 'not', 'like', 'people', 'like', 'bill', 'gate', 'not', 'like', 'computers', 'former', 'aide']",-1
"['president', 'obama', 'confident', 'nicki', 'mariah', 'feud']",0
"['lower', 'class', 'important', 'class', 'common', 'sense', 'obama', 'administration', 'change', 'rule', 'people']",0
"['not', 'think', 'one', 'minute', 'favor', 'pres', 'obama', 'knack', 'hit', 'hard', 'dems']",0
"['maybe', 'someone', 'slip', 'barack', 'honey', 'boo', 'boo', 'juice', 'pump']",0
"['taliban', 'call', 'obama', 'black', 'devil', 'charm', 'people', 'agree', 'kristof']",-1
"['saw', 'obama', 'bumper', 'sticker', 'want', 'key', 'car']",-1
"['name', 'obama', 'bring']",1
"['lie', 'deceit', 'obama', 'demoncrats', 'never', 'could', 'math', 'go', 'truth', 'facts', 'explain', 'romney']",-1
"['good', 'know', 'crisis', 'hand', 'ppl', 'kill', 'terrorist', 'attack', 'libya', 'obama', 'busy', 'fundraise']",-1
"['would', 'one', 'vote', 'obama', 'take', 'american', 'flag', 'monuments', 'school']",-1
"['wow', 'obama', 'weakness', 'turn', 'hispanic', 'voters']",-1
"['rebut', 'barack', 'obama', 'plan', 'move', 'us', 'forward', 'linkedin', 'hora', 'llevar', 'linkedin', 'tardava']",0
"['well', 'heck', 'bush', 'relax', 'obama', 'blame', 'somebody', 'else', 'trouble', 'hillary', 'clinton']",-1
"['david', 'obama', 'chance', 'second', 'term', 'hide', 'true', 'agenda', 'keep', 'us', 'see', 'lack', 'character']",-1
"['people', 'not', 'afford', 'obama', 'office', 'another', 'years', 'wake']",-1
"['real', 'obama', 'president', 'never', 'blame', 'anything']",-1
"['obama', 'blame', 'hillary', 'libya', 'kerry', 'debate', 'bush', 'everything', 'else', 'conservative', 'byte', 'via']",-1
"['obama', 'playground', 'policies', 'economy', 'romney', 'liar', 'liar', 'pant', 'fire', 'national', 'security', 'romney', 'fair', 'not', 'allow', 'talk']",-1
"['obama', 'apprently', 'try', 'reduce', 'dependance', 'foreign', 'oil', 'nice', 'move']",0
"['saw', 'obama', 'brigade', 'meadowbrook']",0
"['lol', 'not', 'use', 'woman', 'misfortune', 'butt', 'joke', 'however', 'obama', 'need', 'aggressive']",-1
"['aggressive', 'obama', 'still', 'not', 'make', 'grade', 'david', 'limbaugh', 'via']",-1
